780054500	20180817	201808	2018	2018.6219	COP	POLICE						COP			PAK	PAKISTAN	PAK								1	130	130	13	3	-4.4	10	1	10	-6.40569395017793	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180817	https://www.2lt.com.au/pakistans-independence-day-celebrations-turn-deadly/
780066816	20180817	201808	2018	2018.6219	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	1312	131	13	3	-5.8	2	1	2	-2.85714285714285	1	United Arab Emirates	AE	AE	24	54	AE	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	20180817	https://www.middleeastmonitor.com/20180817-us-threatens-second-wave-of-turkey-sanctions-over-detained-pastor/
780066820	20180817	201808	2018	2018.6219	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								0	1312	131	13	3	-5.8	2	1	2	-2.85714285714285	1	United Arab Emirates	AE	AE	24	54	AE	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	20180817	https://www.middleeastmonitor.com/20180817-us-threatens-second-wave-of-turkey-sanctions-over-detained-pastor/
780072798	20180817	201808	2018	2018.6219	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		CVL	TRAVELLER						CVL			0	130	130	13	3	-4.4	8	1	8	-2.77442702050663	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180817	https://blogs.spectator.co.uk/2018/08/sweden-must-copy-frances-approach-to-islamic-intolerance/
780072799	20180817	201808	2018	2018.6219	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		CVL	TRAVELLER						CVL			0	130	130	13	3	-4.4	2	1	2	-2.77442702050663	1	Iran	IR	IR	32	53	IR	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Stockholm, Stockholm, Sweden	SW	SW26	59.3333	18.05	-2524279	20180817	https://blogs.spectator.co.uk/2018/08/sweden-must-copy-frances-approach-to-islamic-intolerance/
780109045	20180817	201808	2018	2018.6219	COP	POLICE						COP			ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	6	1	6	-0.76339188896118	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20180817	http://www.khaleejtimes.com/nation/abu-dhabi/police-issue-eid-al-adha-warning-in-uae
780115436	20180817	201808	2018	2018.6219	BUS	INDUSTRY						BUS													1	138	138	13	3	-7.0	10	1	10	-4.36681222707424	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20180817	https://www.mirror.co.uk/news/uk-news/oil-gas-industry-needs-wake-13096786
780139698	20180817	201808	2018	2018.6219	COP	POLICE						COP													1	130	130	13	3	-4.4	6	1	6	-1.14942528735632	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	0							4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20180817	https://www.khaleejtimes.com/nation/abu-dhabi/police-issue-eid-al-adha-warning-in-uae
780164852	20180817	201808	2018	2018.6219											AFR	AFRICA	AFR								1	130	130	13	3	-4.4	20	1	20	-3.40425531914894	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180817	https://www.khaleejtimes.com/news/uae-health/take-vaccines-before-your-eid-travel
