802972270	20181116	201811	2018	2018.8658	PAK	PAKISTAN	PAK																		0	139	139	13	3	-7.0	1	1	1	-1.63170163170163	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	0							1	United Arab Emirates	AE	AE	24	54	AE	20181116	https://www.thenews.com.pk/print/394234-i-ve-no-link-with-letters-from-qatari-prince-nawaz
802972314	20181116	201811	2018	2018.8658	PAKELI	NAWAZ SHARIF	PAK					ELI													0	139	139	13	3	-7.0	3	1	3	-1.63170163170163	1	United Arab Emirates	AE	AE	24	54	AE	0							1	United Arab Emirates	AE	AE	24	54	AE	20181116	https://www.thenews.com.pk/print/394234-i-ve-no-link-with-letters-from-qatari-prince-nawaz
802972316	20181116	201811	2018	2018.8658	PAKELI	NAWAZ SHARIF	PAK					ELI			PAK	PAKISTAN	PAK								0	139	139	13	3	-7.0	1	1	1	-1.63170163170163	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	1	United Arab Emirates	AE	AE	24	54	AE	20181116	https://www.thenews.com.pk/print/394234-i-ve-no-link-with-letters-from-qatari-prince-nawaz
803001492	20181116	201811	2018	2018.8658	CAN	CANADA	CAN								SAU	SAUDI	SAU								0	1312	131	13	3	-5.8	2	1	2	-1.16076610562972	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181116	https://globalnews.ca/news/4667401/saudi-arabia-jamal-khashoggi-suspects/
803023475	20181116	201811	2018	2018.8658	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								0	130	130	13	3	-4.4	1	1	1	-3.21489001692048	1	United Arab Emirates	AE	AE	24	54	AE	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	20181116	https://sputniknews.com/middleeast/201811161069855288-egypt-turkey-khashoggi-murder-saudi-arabia/
