808600469	20181208	201812	2018	2018.9260	IRN	IRAN	IRN																		1	1312	131	13	3	-5.8	8	1	8	-16.6666666666667	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181208	http://news.trust.org/item/20181208072307-5wth1
808600470	20181208	201812	2018	2018.9260	IRN	IRAN	IRN																		1	1312	131	13	3	-5.8	2	1	2	-16.6666666666667	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							1	Iran	IR	IR	32	53	IR	20181208	http://news.trust.org/item/20181208072307-5wth1
