785773654	20180910	201809	2018	2018.6849	AREGOVMIL	UNITED ARAB EMIRATES	ARE					GOV	MIL		YEM	YEMEN	YEM								1	138	138	13	3	-7.0	1	1	1	-4.41988950276243	1	United Arab Emirates	AE	AE	24	54	AE	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20180910	http://mwcnews.net/news/middle-east/73952-mattis-holds-talks-in-uae.html
785774224	20180910	201809	2018	2018.6849	GOVMIL	DEFENCE SECRETARY						GOV	MIL		YEM	YEMEN	YEM								1	138	138	13	3	-7.0	1	1	1	-4.41988950276243	1	United Arab Emirates	AE	AE	24	54	AE	4	Sanaa, Sana', Yemen	YM	YM16	15.3547	44.2067	-3191442	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20180910	http://mwcnews.net/news/middle-east/73952-mattis-holds-talks-in-uae.html
785793808	20180910	201809	2018	2018.6849											GOV	EMBASSY						GOV			1	130	130	13	3	-4.4	10	1	10	-4.8	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180910	https://www.lonelyplanet.com/news/2018/09/10/drinking-alcohol-flight-dubai-uae/
785836642	20180910	201809	2018	2018.6849	ARE	DUBAI	ARE																		1	130	130	13	3	-4.4	10	1	10	0	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180910	https://www.forbesmiddleeast.com/en/u-a-e-market-regulator-launches-fintech-controls-targeting-cryptocurrencies/
785910663	20180910	201809	2018	2018.6849											MIL	MAJOR GENERAL						MIL			0	130	130	13	3	-4.4	6	1	6	-5.32959326788218	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20180910	https://gulfnews.com/news/uae/transport/police-rescue-child-trapped-inside-car-1.2276790
785910749	20180910	201809	2018	2018.6849	ARE	UNITED ARAB EMIRATES	ARE								AREMIL	UNITED ARAB EMIRATES	ARE					MIL			0	130	130	13	3	-4.4	2	1	2	-5.32959326788218	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20180910	https://gulfnews.com/news/uae/transport/police-rescue-child-trapped-inside-car-1.2276790
785910753	20180910	201809	2018	2018.6849	ARE	UNITED ARAB EMIRATES	ARE								MIL	MAJOR GENERAL						MIL			0	130	130	13	3	-4.4	2	1	2	-5.32959326788218	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20180910	https://gulfnews.com/news/uae/transport/police-rescue-child-trapped-inside-car-1.2276790
785945969	20180910	201809	2018	2018.6849	ARE	UNITED ARAB EMIRATES	ARE								GBRCVL	UNITED KINGDOM	GBR					CVL			1	130	130	13	3	-4.4	6	1	6	0.870827285921631	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180910	https://thepointsguy.com/news/british-embassy-alcohol-uae-warning/
785946495	20180910	201809	2018	2018.6849	GBRGOV	BRITISH	GBR					GOV			GBRCVL	UNITED KINGDOM	GBR					CVL			1	130	130	13	3	-4.4	4	1	4	0.870827285921631	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180910	https://thepointsguy.com/news/british-embassy-alcohol-uae-warning/
