864235528	20190807	201908	2019	2019.5945	ARE	DUBAI	ARE																		1	130	130	13	3	-4.4	20	1	20	-2.09526850276285	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190807	https://www.thenational.ae/uae/instagram-issues-content-warning-after-image-of-woman-abusing-dolphin-at-dubai-venue-1.895132
864287066	20190807	201908	2019	2019.5945	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								0	161	161	16	4	-4.0	4	3	4	-0.71966426657502	1	United Arab Emirates	AE	AE	24	54	AE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	Egypt	EG	EG	27	30	EG	20190807	https://www.aa.com.tr/en/middle-east/jordan-qatar-discuss-boosting-military-ties/1551338
864297792	20190807	201908	2019	2019.5945	BHR	BAHRAIN	BHR								QAT	QATAR	QAT								0	161	161	16	4	-4.0	1	1	1	-0.73260073260073	1	United Arab Emirates	AE	AE	24	54	AE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	Egypt	EG	EG	27	30	EG	20190807	https://www.yenisafak.com/en/world/jordan-qatar-discuss-boosting-military-ties-3497520
864298613	20190807	201908	2019	2019.5945	SAU	SAUDI	SAU								QAT	QATAR	QAT								0	161	161	16	4	-4.0	2	2	2	-0.728619206880075	4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	20190807	https://www.yenisafak.com/en/world/jordan-qatar-discuss-boosting-military-ties-3497520
864316732	20190807	201908	2019	2019.5945	PHL	PHILIPPINE	PHL																		1	130	130	13	3	-4.4	1	1	1	3.125	1	Philippines	RP	RP	13	122	RP	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190807	https://www.khaleejtimes.com/filipino-movie-hello-love-goodbye-premieres-in-the-uae
864339989	20190807	201908	2019	2019.5945	ARE	DUBAI	ARE								CRM	GANG						CRM			1	130	130	13	3	-4.4	4	1	4	-2.47252747252748	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190807	https://www.khaleejtimes.com/news/crime-and-courts/security-warning-issued-for-dubai-residents
864339994	20190807	201908	2019	2019.5945	ARECVL	DUBAI	ARE					CVL			CRM	GANG						CRM			1	130	130	13	3	-4.4	6	1	6	-2.47252747252748	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190807	https://www.khaleejtimes.com/news/crime-and-courts/security-warning-issued-for-dubai-residents
864343086	20190807	201908	2019	2019.5945	GOV	MINIST						GOV			ARE	UNITED ARAB EMIRATES	ARE								0	160	160	16	4	-4.0	10	1	10	-4.82076637824474	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190807	https://allafrica.com/stories/201908070376.html
864377584	20190708	201907	2019	2019.5151	BUS	INVESTOR						BUS													1	130	130	13	3	-4.4	5	1	5	-4.53074433656958	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190807	https://international-adviser.com/looming-slowdown-weighs-on-nri-strategies/
864380741	20190807	201908	2019	2019.5945	ARE	UNITED ARAB EMIRATES	ARE								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	32	3	32	0.837619789005892	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Sudan	SU	SU	16	30	SU	1	Sudan	SU	SU	16	30	SU	20190807	https://www.reuters.com/article/sudan-wheat-idUSL8N25357E
864390828	20190807	201908	2019	2019.5945	SAU	SAUDI ARABIA	SAU								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	2	1	2	0.67114093959732	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Sudan	SU	SU	16	30	SU	1	Sudan	SU	SU	16	30	SU	20190807	http://www.arabnews.com/node/1536886/middle-east
864405967	20190807	201908	2019	2019.5945	MOS	MUSLIM				MOS					CVL	CITIZEN						CVL			0	130	130	13	3	-4.4	12	2	12	-9.6033248899491	1	United Arab Emirates	AE	AE	24	54	AE	1	Bahrain	BA	BA	26	50.5	BA	1	Bahrain	BA	BA	26	50.5	BA	20190807	https://www.meridianstar.com/opinion/columns/dana-milbank-foreign-countries-warn-about-travel-to-trump-s/article_282c68de-abbf-5ec1-806f-6b65572cb373.html
864405968	20190807	201908	2019	2019.5945	MOS	MUSLIM				MOS					CVL	CITIZEN						CVL			0	130	130	13	3	-4.4	4	2	4	-9.6033248899491	1	United Kingdom	UK	UK	54	-4	UK	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190807	https://www.meridianstar.com/opinion/columns/dana-milbank-foreign-countries-warn-about-travel-to-trump-s/article_282c68de-abbf-5ec1-806f-6b65572cb373.html
864425440	20190807	201908	2019	2019.5945	SAU	SAUDI	SAU								YEM	YEMEN	YEM								0	160	160	16	4	-4.0	1	1	1	-3.30291177748805	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190807	https://www.alaraby.co.uk/english/comment/2019/8/7/the-uae-and-irans-maritime-talks
864425442	20190807	201908	2019	2019.5945	SAU	SAUDI ARABIA	SAU								YEM	YEMEN	YEM								0	160	160	16	4	-4.0	1	1	1	-3.30291177748805	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190807	https://www.alaraby.co.uk/english/comment/2019/8/7/the-uae-and-irans-maritime-talks
864452173	20190807	201908	2019	2019.5945	ARE	UNITED ARAB EMIRATES	ARE								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	4	1	4	1.7467248908297	1	United Arab Emirates	AE	AE	24	54	AE	1	Sudan	SU	SU	16	30	SU	1	Sudan	SU	SU	16	30	SU	20190807	https://www.middleeastmonitor.com/20190807-saudi-arabia-uae-providing-sudan-with-540000-tonnes-of-wheat/
