853288931	20190619	201906	2019	2019.4630	ARE	UNITED ARAB EMIRATES	ARE								EGYMIL	EGYPTIAN	EGY					MIL			0	160	160	16	4	-4.0	8	1	8	-7.4836295603368	1	United Arab Emirates	AE	AE	24	54	AE	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	20190619	https://politicalviolenceataglance.org/2019/06/18/why-has-sudans-tolerance-for-anti-regime-protests-run-dry/
853288932	20190619	201906	2019	2019.4630	ARE	UNITED ARAB EMIRATES	ARE								EGYMIL	EGYPT	EGY					MIL			0	160	160	16	4	-4.0	2	1	2	-7.4836295603368	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://politicalviolenceataglance.org/2019/06/18/why-has-sudans-tolerance-for-anti-regime-protests-run-dry/
853290423	20190619	201906	2019	2019.4630	SAU	SAUDI ARABIA	SAU								EGYMIL	EGYPT	EGY					MIL			0	160	160	16	4	-4.0	2	1	2	-7.4836295603368	1	United Arab Emirates	AE	AE	24	54	AE	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	20190619	https://politicalviolenceataglance.org/2019/06/18/why-has-sudans-tolerance-for-anti-regime-protests-run-dry/
853290424	20190619	201906	2019	2019.4630	SAU	SAUDI ARABIA	SAU								EGYMIL	EGYPT	EGY					MIL			0	160	160	16	4	-4.0	2	1	2	-7.4836295603368	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://politicalviolenceataglance.org/2019/06/18/why-has-sudans-tolerance-for-anti-regime-protests-run-dry/
853300806	20190520	201905	2019	2019.3836	IRN	IRAN	IRN								IRQ	IRAQ	IRQ								0	160	160	16	4	-4.0	2	1	2	-6.17164898746384	1	Saudi Arabia	SA	SA	25	45	SA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	http://news.trust.org/item/20190618181457-c5m0x/
853302039	20190619	201906	2019	2019.4630	IRN	IRAN	IRN																		1	130	130	13	3	-4.4	3	1	3	-2.72660280029477	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://www.ctpost.com/news/world/article/Spokesman-Iran-to-break-stockpile-limit-set-by-14002225.php
853302065	20190619	201906	2019	2019.4630	IRN	IRAN	IRN								MED	SPOKESMAN						MED			1	130	130	13	3	-4.4	1	1	1	-2.72660280029477	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190619	https://www.ctpost.com/news/world/article/Spokesman-Iran-to-break-stockpile-limit-set-by-14002225.php
853356943	20190619	201906	2019	2019.4630	MNCUSA	EXXON	USA					MNC			ARE	DUBAI	ARE								1	160	160	16	4	-4.0	180	16	180	-4.46686870993243	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://www.reuters.com/article/us-iraq-energy-rocket/rocket-hits-site-of-foreign-oil-firms-in-iraqs-basra-three-hurt-idUSKCN1TK09Y
853359849	20190619	201906	2019	2019.4630	USAGOV	THE WHITE HOUSE	USA					GOV			VEN	VENEZUELAN	VEN								0	163	163	16	4	-8.0	2	1	2	-1.97628458498024	4	Entebbe, Wakiso, Uganda	UG	UG96	0.064444	32.4469	-1727789	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://www.weeklyblitz.net/world/maduro-selling-off-venezuelan-gold-reserves-in-africa/
853368955	20190520	201905	2019	2019.3836	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								1	161	161	16	4	-4.0	8	1	8	-1.77777777777778	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Italy	IT	IT	42.833333	12.833333	IT	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	20190619	https://armenpress.am/eng/news/978961.html
853368956	20190520	201905	2019	2019.3836	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								1	161	161	16	4	-4.0	4	1	4	-1.77777777777778	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Italy	IT	IT	42.833333	12.833333	IT	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://armenpress.am/eng/news/978961.html
853368957	20190520	201905	2019	2019.3836	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								1	161	161	16	4	-4.0	4	1	4	-1.77777777777778	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Netherlands	NL	NL	52.5	5.75	NL	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://armenpress.am/eng/news/978961.html
853370438	20190619	201906	2019	2019.4630	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								1	161	161	16	4	-4.0	4	1	4	-1.77777777777778	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Italy	IT	IT	42.833333	12.833333	IT	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	20190619	https://armenpress.am/eng/news/978961.html
853375173	20190619	201906	2019	2019.4630	IRQ	BASRA	IRQ																		0	160	160	16	4	-4.0	2	1	2	-3.32906530089629	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	0							4	Beirut, Beyrouth, Lebanon	LE	LE04	33.8719	35.5097	-801546	20190619	https://infotel.ca/newsitem/ml-persian-gulf-tensions/cp555442956
853375174	20190619	201906	2019	2019.4630	IRQ	BASRA	IRQ																		1	160	160	16	4	-4.0	114	39	114	-3.58175647852387	4	Murbah, Ash Shariqah, United Arab Emirates	AE	AE06	25.2762	56.3626	-783737	0							4	Beirut, Beyrouth, Lebanon	LE	LE04	33.8719	35.5097	-801546	20190619	https://infotel.ca/newsitem/ml-persian-gulf-tensions/cp555442956
