782928212	20180829	201808	2018	2018.6548											ARE	DUBAI	ARE								0	130	130	13	3	-4.4	15	2	15	-9.40534554245503	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180829	https://www.thenews.com.pk/print/360985-intense-air-strikes-target-airport-in-yemen-capital
783020609	20180829	201808	2018	2018.6548	COP	SECURITY FORCE						COP													0	130	130	13	3	-4.4	2	1	2	-6.47249190938511	1	United Arab Emirates	AE	AE	24	54	AE	0							1	United Arab Emirates	AE	AE	24	54	AE	20180829	https://www.passblue.com/2018/08/29/atrocity-crimes-are-being-committed-by-all-warring-parties-in-yemen-un-experts-report/
783025481	20180829	201808	2018	2018.6548	YEMMIL	YEMEN	YEM					MIL			ARE	DUBAI	ARE								1	130	130	13	3	-4.4	10	1	10	-4.69667318982388	4	Sanaa, Sana', Yemen	YM	YM16	15.3547	44.2067	-3191442	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Sanaa, Sana', Yemen	YM	YM16	15.3547	44.2067	-3191442	20180829	https://www.sott.net/article/394674-Drone-strike-targets-UAEs-Dubai-Airport-Yemen-retaliates-for-Saudi-UAE-strikes-on-children
