790923163	20180930	201809	2018	2018.7397	COP	POLICE						COP			MOSCVL	MUSLIM				MOS		CVL			1	130	130	13	3	-4.4	7	1	7	-3.46820809248555	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180930	https://www.deccanchronicle.com/nation/crime/300918/bengaluru-in-name-of-halal-firm-cheats-people-of-rs-4-000-crore.html
790958702	20180930	201809	2018	2018.7397	COP	POLICE						COP													1	130	130	13	3	-4.4	6	1	6	-3.88349514563107	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180930	https://www.dnaindia.com/india/report-mumbai-cops-chase-down-bmw-after-drunk-driver-hits-multiple-vehicles-and-pedestrians-2669790
790958707	20180930	201809	2018	2018.7397	COP	POLICE						COP			ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	4	1	4	-3.88349514563107	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180930	https://www.dnaindia.com/india/report-mumbai-cops-chase-down-bmw-after-drunk-driver-hits-multiple-vehicles-and-pedestrians-2669790
790968288	20180930	201809	2018	2018.7397											ARE	DUBAI	ARE								1	130	130	13	3	-4.4	1	1	1	-5.8679706601467	0							4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	20180930	https://gulfnews.com/news/uae/transport/dubai-clamps-down-on-dirty-cars-with-dh500-fine-1.2284212
790968395	20180930	201809	2018	2018.7397	ARE	DUBAI	ARE								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	10	1	10	-5.8679706601467	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	20180930	https://gulfnews.com/news/uae/transport/dubai-clamps-down-on-dirty-cars-with-dh500-fine-1.2284212
790985891	20180930	201809	2018	2018.7397	MOS	MUSLIM				MOS					MOSCVL	MUSLIM				MOS		CVL			1	130	130	13	3	-4.4	6	2	6	-0.265964971847325	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180930	https://www.udayavani.com/english/news/state/328067/bluru-firm-dupes-muslim-community-name-halal-investments-amasses-over-rs-4000-cr
790990433	20180930	201809	2018	2018.7397	MIL	COMMANDER						MIL			CRM	PERPETRATOR						CRM			0	130	130	13	3	-4.4	1	1	1	-10.2378490175801	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	20180930	https://gvwire.com/2018/09/24/wails-vows-of-revenge-at-iran-funeral-after-parade-attack/
790993095	20180930	201809	2018	2018.7397	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								1	130	130	13	3	-4.4	3	1	3	-1.79533213644524	1	United Arab Emirates	AE	AE	24	54	AE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20180930	https://www.albawaba.com/business/qatar%E2%80%99s-banking-energy-sectors-stable-and-profitable-despite-siege-1192852
