807791672	20181205	201812	2018	2018.9178	ARE	UNITED ARAB EMIRATES	ARE																		1	130	130	13	3	-4.4	6	2	6	0.314202760211595	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181205	https://www.dailymail.co.uk/tvshowbiz/article-6462331/Vicky-Pattison-exhibits-cleavage-busty-mirror-selfie.html
807808733	20181205	201812	2018	2018.9178	SAUGOV	SAUDI	SAU					GOV			SAU	SAUDI	SAU								0	130	130	13	3	-4.4	9	2	9	-1.40735156822969	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	4	Vienna, Wien, Austria	AU	AU09	48.2	16.3667	-1995499	20181205	https://www.business-standard.com/article/international/saudi-arabia-russia-meet-for-talks-a-day-before-critical-opec-summit-118120500614_1.html
807835943	20181205	201812	2018	2018.9178	AREGOV	UNITED ARAB EMIRATES	ARE					GOV													0	130	130	13	3	-4.4	5	4	5	-2.36363636363637	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181205	https://www.aninews.in/news/national/general-news/rajdaar-will-reveal-all-secrets-in-agustawestland-scam-pm-modi201812051655100001/
807836473	20181205	201812	2018	2018.9178	GOV	PRIME MINISTER						GOV			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	5	4	5	-2.36363636363637	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181205	https://www.aninews.in/news/national/general-news/rajdaar-will-reveal-all-secrets-in-agustawestland-scam-pm-modi201812051655100001/
807852759	20181205	201812	2018	2018.9178	ARE	UNITED ARAB EMIRATES	ARE								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	1	1	1	-6.72645739910314	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20181205	https://sputniknews.com/middleeast/201812051070412422-tehran-sinking-slowly/
807852760	20181205	201812	2018	2018.9178	ARE	UNITED ARAB EMIRATES	ARE								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	1	1	1	-6.72645739910314	1	United Arab Emirates	AE	AE	24	54	AE	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20181205	https://sputniknews.com/middleeast/201812051070412422-tehran-sinking-slowly/
807862732	20181205	201812	2018	2018.9178	ARE	UNITED ARAB EMIRATES	ARE								GOV	PRIME MINISTER						GOV			1	130	130	13	3	-4.4	2	1	2	-1.21703853955375	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181205	https://www.newsnation.in/assembly-elections/rajasthan-election/rajathan-elections-pm-narendra-modis-fresh-salvos-against-congress-rahul-gandhi-sonia-gandhi-takes-a-dig-over-agustawestland-national-herald-case-article-208449.html
807863684	20181205	201812	2018	2018.9178	ISR	ISRAEL	ISR																		0	138	138	13	3	-7.0	4	1	4	-4.15902140672783	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181205	https://www.timesofisrael.com/subterranean-hezbollah-blues-7-things-to-know-for-december-5/
