854190155	20190622	201906	2019	2019.4712	IRN	TEHRAN	IRN																		1	130	130	13	3	-4.4	8	1	8	-4.77453580901857	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190622	http://www.newstribune.com/news/international/story/2019/jun/22/airlines-reroute-flights-after-iran-downs-us-military-drone/783758/
854198671	20190622	201906	2019	2019.4712	BUS	AIRLINE						BUS			USA	NEW JERSEY	USA								1	160	160	16	4	-4.0	2	1	2	-3.70860927152317	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190622	https://www.stattimes.com/escalating-usiran-tensions-airspace-ban-to-affect-cargo-movements-aviation
854198672	20190622	201906	2019	2019.4712	BUS	AIRLINE						BUS			USA	NEW JERSEY	USA								1	160	160	16	4	-4.0	13	2	13	-3.53497690466915	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190622	https://www.stattimes.com/escalating-usiran-tensions-airspace-ban-to-affect-cargo-movements-aviation
854201200	20190622	201906	2019	2019.4712	SAU	SAUDI ARABIA	SAU								ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	-6.40362225097025	1	Saudi Arabia	SA	SA	25	45	SA	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190622	https://www.heritage.org/middle-east/report/us-should-lead-patient-firm-international-response-irans-provocations
854212165	20190622	201906	2019	2019.4712	IRN	IRAN	IRN								MED	SPOKESMAN						MED			0	130	130	13	3	-4.4	1	1	1	-3.12080536912752	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	20190622	https://www.dailymail.co.uk/wires/ap/article-7149231/The-Latest-Iran-increase-uranium-enrichment-levels.html
854212166	20190622	201906	2019	2019.4712	IRN	IRAN	IRN								MED	SPOKESMAN						MED			0	130	130	13	3	-4.4	1	1	1	-2.99785867237688	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	50.8333	4.33333	-1955538	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190622	https://www.dailymail.co.uk/wires/ap/article-7149199/Spokesman-Iran-break-stockpile-limit-set-nuclear-deal.html
854229642	20190622	201906	2019	2019.4712	COP	SECURITY OFFICER						COP													0	160	160	16	4	-4.0	20	2	20	-6.2582353379907	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190622	https://www.khaleejtimes.com/news/crime-and-courts/banker-steals-dh600-million-in-uae-caught-on-plane
854229904	20190622	201906	2019	2019.4712	IRN	IRAN	IRN								MIL	MILITARY						MIL			1	1384	138	13	3	-7.0	3	3	3	-3.51201478743068	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190622	https://www.chron.com/neighborhood/news/world/article/The-Latest-UK-official-to-visit-Iran-hoping-to-14030141.php
854229978	20190622	201906	2019	2019.4712	MIL	MILITARY						MIL													1	1384	138	13	3	-7.0	9	3	9	-3.51201478743068	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190622	https://www.chron.com/neighborhood/news/world/article/The-Latest-UK-official-to-visit-Iran-hoping-to-14030141.php
854230059	20190622	201906	2019	2019.4712	PGS	PERSIAN GULF	PGS								MIL	MILITARY						MIL			1	130	130	13	3	-4.4	3	3	3	-3.51201478743068	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190622	https://www.chron.com/neighborhood/news/world/article/The-Latest-UK-official-to-visit-Iran-hoping-to-14030141.php
854231633	20190622	201906	2019	2019.4712	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	130	130	13	3	-4.4	3	1	3	-3.47222222222222	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190622	https://accesswdun.com/article/2019/6/806993
