851093252	20190609	201906	2019	2019.4356	ARE	ABU DHABI	ARE								BUS	COMPANY						BUS			1	160	160	16	4	-4.0	10	1	10	2.23713646532439	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190609	https://www.khaleejtimes.com/legalview/can-uae-residents-get-visa-extension-on-humanitarian-grounds
851133014	20190609	201906	2019	2019.4356	OMN	OMAN	OMN																		0	130	130	13	3	-4.4	1	1	1	-3.3500837520938	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							1	Oman	MU	MU	21	57	MU	20190609	https://www.thenational.ae/uae/dubai-bus-crash-families-in-india-gather-for-funerals-of-victims-1.872474
851134022	20190609	201906	2019	2019.4356	BUS	AIRLINE						BUS			SDN	SUDAN	SDN								1	160	160	16	4	-4.0	4	1	4	-2.1978021978022	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	20190609	https://www.khaleejtimes.com/news/general/3-uae-based-airlines-suspend-flights-to-sudan
851134023	20190609	201906	2019	2019.4356	BUS	AIRLINE						BUS			SDN	SUDAN	SDN								1	160	160	16	4	-4.0	10	1	10	-2.1978021978022	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190609	https://www.khaleejtimes.com/news/general/3-uae-based-airlines-suspend-flights-to-sudan
851155546	20190609	201906	2019	2019.4356	HLH	DOCTOR						HLH			CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	10	1	10	-7.46812386156649	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190609	https://www.khaleejtimes.com/news/general/parents-in-uae-breathe-uneasy-over-trending-vacuumchallenge
