865475900	20190813	201908	2019	2019.6110	IND	NEW DELHI	IND																		1	160	160	16	4	-4.0	8	2	8	1.62829746807477	1	United Arab Emirates	AE	AE	24	54	AE	0							1	United Arab Emirates	AE	AE	24	54	AE	20190813	http://idrw.org/pakistan-admits-wont-get-assured-support-of-security-council-muslim-countries-on-kashmir/
865499980	20190813	201908	2019	2019.6110	YEM	YEMEN	YEM								IRN	IRANIAN	IRN								1	160	160	16	4	-4.0	16	2	16	-4.53360260932226	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.washingtonpost.com/world/2019/08/13/trumps-arab-allies-turn-each-other/
865510935	20190813	201908	2019	2019.6110	GOV	GOVERNMENT						GOV			BUS	COMPANY						BUS			1	160	160	16	4	-4.0	16	2	16	-1.66360294117648	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.myjoyonline.com/politics/2019/August-13th/pds-scandal-omane-boamah-makes-case-for-state-ownership-of-ecg.php
865510936	20190813	201908	2019	2019.6110	GOV	GOVERNMENT						GOV			BUS	COMPANY						BUS			1	160	160	16	4	-4.0	2	1	2	-1.5625	1	Ghana	GH	GH	8	-2	GH	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Ghana	GH	GH	8	-2	GH	20190813	https://www.myjoyonline.com/politics/2019/August-13th/pds-scandal-omane-boamah-makes-case-for-state-ownership-of-ecg.php
865595452	20190813	201908	2019	2019.6110											IND	MUMBAI	IND								1	130	130	13	3	-4.4	2	1	2	-4.3859649122807	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.siasat.com/close-aide-dawoods-brother-arrested-kerala-1581650/
865595453	20190813	201908	2019	2019.6110											IND	MAHARASHTRA	IND								1	130	130	13	3	-4.4	12	4	12	-4.43138875767596	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.aninews.in/news/national/general-news/close-aide-of-dawoods-brother-arrested-in-kerala20190813202442/
865595811	20190813	201908	2019	2019.6110	COP	POLICE						COP			IND	MUMBAI	IND								1	130	130	13	3	-4.4	14	4	14	-4.32924984875983	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.aninews.in/news/national/general-news/close-aide-of-dawoods-brother-arrested-in-kerala20190813202442/
865595812	20190813	201908	2019	2019.6110	COP	POLICE						COP			IND	MUMBAI	IND								1	130	130	13	3	-4.4	11	4	11	-4.32924984875983	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190813	https://www.siasat.com/close-aide-dawoods-brother-arrested-kerala-1581650/
865609308	20190813	201908	2019	2019.6110	IND	MUMBAI	IND																		1	130	130	13	3	-4.4	1	1	1	-4.79452054794521	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20190813	https://www.timesnownews.com/india/article/henchman-of-underworld-don-dawood-ibrahims-brother-anees-arrested-from-keralas-kannur-airport/468608
