859694640	20190717	201907	2019	2019.5397	SGP	SINGAPORE	SGP								BUS	INDUSTRY						BUS			1	130	130	13	3	-4.4	10	1	10	-0.35335689045936	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190717	https://shipandbunker.com/news/world/643116-imo2020-owners-should-prepare-for-the-worst-says-singapore-law-firm
859705612	20190717	201907	2019	2019.5397											JUD	LAWYER						JUD			1	130	130	13	3	-4.4	2	1	2	-2.56797583081571	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190717	https://nehandaradio.com/2019/07/17/zuma-tells-inquiry-of-death-threats-against-him-family/
859729778	20190717	201907	2019	2019.5397	COG	CONGO	COG																		1	130	130	13	3	-4.4	6	1	6	-15.7894736842105	1	Congo	CF	CF	-1	15	CF	0							4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	20190717	https://www.zawya.com/mena/en/press-releases/story/Ministry_of_Health__Prevention_warns_of_health_hazards_due_to_illegal_slaughtering_away_from_the_approved_abattoirs-ZAWYA20190717080253/
859763639	20190717	201907	2019	2019.5397											KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	3	1	3	-8.28025477707006	0							4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	1	United Arab Emirates	AE	AE	24	54	AE	20190717	http://world.kbs.co.kr/service/news_view.htm?lang=e&Seq_Code=146727
859766656	20190717	201907	2019	2019.5397	COG	CONGO	COG																		1	130	130	13	3	-4.4	18	2	18	-11.7044808831886	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190717	http://wam.ae/en/details/1395302774690
859774072	20190717	201907	2019	2019.5397	ARE	UNITED ARAB EMIRATES	ARE								BHR	BAHRAIN	BHR								1	161	161	16	4	-4.0	2	1	2	1.72413793103449	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	30.0433	31.2326	11230747	1	United Arab Emirates	AE	AE	24	54	AE	1	Bahrain	BA	BA	26	50.5	BA	20190717	https://www.albawaba.com/news/jordan-finally-ambassador-qatar-1297773
859774073	20190717	201907	2019	2019.5397	ARE	UNITED ARAB EMIRATES	ARE								BHR	BAHRAIN	BHR								1	161	161	16	4	-4.0	6	1	6	1.72413793103449	1	United Arab Emirates	AE	AE	24	54	AE	1	Bahrain	BA	BA	26	50.5	BA	1	Bahrain	BA	BA	26	50.5	BA	20190717	https://www.albawaba.com/news/jordan-finally-ambassador-qatar-1297773
859774074	20190717	201907	2019	2019.5397	ARE	UNITED ARAB EMIRATES	ARE								BHR	BAHRAIN	BHR								1	161	161	16	4	-4.0	2	1	2	1.72413793103449	1	Saudi Arabia	SA	SA	25	45	SA	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	30.0433	31.2326	11230747	1	United Arab Emirates	AE	AE	24	54	AE	20190717	https://www.albawaba.com/news/jordan-finally-ambassador-qatar-1297773
859774076	20190717	201907	2019	2019.5397	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	161	161	16	4	-4.0	6	1	6	1.72413793103449	1	United Arab Emirates	AE	AE	24	54	AE	4	Ministry Of Foreign Affairs, Al Qahirah, Egypt	EG	EG11	30.0433	31.2326	11230747	1	Bahrain	BA	BA	26	50.5	BA	20190717	https://www.albawaba.com/news/jordan-finally-ambassador-qatar-1297773
859774077	20190717	201907	2019	2019.5397	ARE	UNITED ARAB EMIRATES	ARE								EGY	EGYPT	EGY								1	161	161	16	4	-4.0	2	1	2	1.72413793103449	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	1	United Arab Emirates	AE	AE	24	54	AE	20190717	https://www.albawaba.com/news/jordan-finally-ambassador-qatar-1297773
