775270592	20180728	201807	2018	2018.5699	AREJUD	UNITED ARAB EMIRATES	ARE					JUD			GBR	UNITED KINGDOM	GBR								0	139	139	13	3	-7.0	1	1	1	-3.62068965517242	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Gatwick, Surrey, United Kingdom	UK	UKN7	51.1667	-0.183333	-2596850	4	Gatwick, Surrey, United Kingdom	UK	UKN7	51.1667	-0.183333	-2596850	20180728	https://uk.onlinenigeria.com/site/2018/07/27/con-artist-who-scammed-tourists-by-parking-their-cars-in-muddy-field-and-public-car-parks-avoids-jail/
775271959	20180728	201807	2018	2018.5699	JUD	JUDGE						JUD			GBR	UNITED KINGDOM	GBR								0	139	139	13	3	-7.0	1	1	1	-3.62068965517242	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Gatwick, Surrey, United Kingdom	UK	UKN7	51.1667	-0.183333	-2596850	4	Gatwick, Surrey, United Kingdom	UK	UKN7	51.1667	-0.183333	-2596850	20180728	https://uk.onlinenigeria.com/site/2018/07/27/con-artist-who-scammed-tourists-by-parking-their-cars-in-muddy-field-and-public-car-parks-avoids-jail/
775362108	20180728	201807	2018	2018.5699	BUS	SERVER						BUS													0	138	138	13	3	-7.0	4	1	4	-4.41767068273092	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180728	http://english.alarabiya.net/en/features/2018/07/28/Human-error-or-software-failure-Why-Pakistan-poll-results-suffered-long-delays-.html
775371749	20180728	201807	2018	2018.5699	ARE	UNITED ARAB EMIRATES	ARE																		0	130	130	13	3	-4.4	4	1	4	-0.71428571428571	4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	25.1877	55.2529	11414118	0							4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	25.1877	55.2529	11414118	20180728	https://gulfnews.com/business/sectors/investment/egypt-gets-most-of-ifc-s-record-2-4b-financing-for-mena-1.2258085
775383908	20180728	201807	2018	2018.5699	BUS	BANK						BUS													1	130	130	13	3	-4.4	10	1	10	-1.83823529411764	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180728	https://www.thenational.ae/business/money/will-i-have-problems-transiting-through-dubai-airport-over-a-dormant-bank-account-1.754709
775412077	20180728	201807	2018	2018.5699											MDV	MALE	MDV								0	130	130	13	3	-4.4	2	1	2	-1.34428678117999	0							4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	20180728	https://www.khaleejtimes.com/news/uae-health/80-success-rate-for-ivf-a-myth-uae-experts
775412078	20180728	201807	2018	2018.5699											MDV	MALE	MDV								0	130	130	13	3	-4.4	2	1	2	-1.34428678117999	0							1	Pakistan	PK	PK	30	70	PK	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	25.2647	55.3118	11378495	20180728	https://www.khaleejtimes.com/news/uae-health/80-success-rate-for-ivf-a-myth-uae-experts
775412080	20180728	201807	2018	2018.5699											MDV	MALE	MDV								0	130	130	13	3	-4.4	1	1	1	-1.34428678117999	0							1	United Kingdom	UK	UK	54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180728	https://www.khaleejtimes.com/news/uae-health/80-success-rate-for-ivf-a-myth-uae-experts
