852218068	20190614	201906	2019	2019.4493	IRNGOV	IRAN	IRN					GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	8	4	8	-2.25161008839239	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190614	https://tucson.com/news/world/the-latest-kuwait-all-un-council-members-condemn-attacks/article_e24f4ea2-9e00-5474-81fd-9ee3d53400d2.html
852225183	20190614	201906	2019	2019.4493	ARE	DUBAI	ARE								IRN	IRAN	IRN								1	130	130	13	3	-4.4	10	2	10	-8.69565217391308	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	20190614	https://www.thetelegraph.com/news/world/article/UK-maritime-safety-group-warns-of-unspecified-13980442.php
852226048	20190614	201906	2019	2019.4493	GBR	UNITED KINGDOM	GBR								IRN	IRAN	IRN								1	130	130	13	3	-4.4	12	2	12	-8.69565217391308	1	United Kingdom	UK	UK	54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190614	https://www.thetelegraph.com/news/world/article/UK-maritime-safety-group-warns-of-unspecified-13980442.php
852226049	20190614	201906	2019	2019.4493	GBR	UNITED KINGDOM	GBR								IRN	IRAN	IRN								1	130	130	13	3	-4.4	2	2	2	-8.69565217391308	1	United Kingdom	UK	UK	54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	20190614	https://www.thetelegraph.com/news/world/article/UK-maritime-safety-group-warns-of-unspecified-13980442.php
852246269	20190614	201906	2019	2019.4493	IRN	IRAN	IRN								BUS	TANKER						BUS			1	138	138	13	3	-7.0	4	1	4	-8.48484848484848	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	20190614	http://focus-fen.net/./news/2019/06/14/440237/afp-us-warns-un-of-clear-threat-from-iran-after-tanker-attacks.html
852246270	20190614	201906	2019	2019.4493	IRN	IRAN	IRN								BUS	TANKER						BUS			1	138	138	13	3	-7.0	6	1	6	-8.48484848484848	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190614	http://focus-fen.net/./news/2019/06/14/440237/afp-us-warns-un-of-clear-threat-from-iran-after-tanker-attacks.html
852249608	20190614	201906	2019	2019.4493	SAUCVL	SAUDI	SAU					CVL													1	138	138	13	3	-7.0	6	1	6	-4.26784847013113	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190614	https://ca.reuters.com/article/topNews/idCAKCN1TE0RB-OCATP
852280485	20190614	201906	2019	2019.4493											IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-5.10576221735959	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190614	https://www.firstpost.com/world/two-oil-tankers-in-the-gulf-of-oman-go-up-in-flames-driving-oil-prices-up-by-2-us-blames-iran-for-attack-6811181.html
852289312	20190614	201906	2019	2019.4493											COP	POLICE COMMISSIONER						COP			1	130	130	13	3	-4.4	12	2	12	-5.46827099938688	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190614	http://www.bellevision.com?action=topnews&type=21052
852295438	20190614	201906	2019	2019.4493	MIL	MILITARY SPOKESMAN						MIL			SAU	SAUDI ARABIA	SAU								0	130	130	13	3	-4.4	4	1	4	-7.80487804878049	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	20190614	https://www.msn.com/en-za/news/other/yemeni-rebel-missile-attack-on-saudi-airport-injures-26/ar-AACS5SD
852305596	20190614	201906	2019	2019.4493	JPN	JAPANESE	JPN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	22	8	22	-1.54597023153389	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	4	Khor Fakkan, Ash Shariqah, United Arab Emirates	AE	AE06	25.3313	56.342	-783368	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	20190614	http://news.trust.org/item/20190614075538-82f25
852305597	20190614	201906	2019	2019.4493	JPN	JAPANESE	JPN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	34	14	34	-1.59735767536627	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	4	Khor Fakkan, Ash Shariqah, United Arab Emirates	AE	AE06	25.3313	56.342	-783368	4	Khor Fakkan, Ash Shariqah, United Arab Emirates	AE	AE06	25.3313	56.342	-783368	20190614	http://news.trust.org/item/20190614075538-82f25
852311072	20190614	201906	2019	2019.4493	JPN	JAPANESE	JPN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	12	6	12	-2.20362590477463	1	Japan	JA	JA	36	138	JA	4	Khor Fakkan, Ash Shariqah, United Arab Emirates	AE	AE06	25.3313	56.342	-783368	4	Khor Fakkan, Ash Shariqah, United Arab Emirates	AE	AE06	25.3313	56.342	-783368	20190614	https://www.wionews.com/world/flying-objects-damaged-japanese-tanker-during-attack-in-gulf-of-oman-kokuka-sangyo-co-president-227084
