847018935	20190522	201905	2019	2019.3890	IRN	TEHRAN	IRN								EUR	EUROPE	EUR								0	139	139	13	3	-7.0	238	70	238	-3.27563965266217	1	Qatar	QA	QA	25.5	51.25	QA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://www.koin.com/news/national/lawmaker-says-iran-doesnt-want-direct-or-proxy-war-with-us/2018086734
847018936	20190522	201905	2019	2019.3890	IRN	TEHRAN	IRN								EUR	EUROPE	EUR								0	139	139	13	3	-7.0	260	70	260	-3.27563965266217	1	Qatar	QA	QA	25.5	51.25	QA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Qatar	QA	QA	25.5	51.25	QA	20190522	http://kdhnews.com/news/world/lawmaker-says-iran-doesn-t-want-direct-or-proxy-war/article_d2306f51-3480-5150-b9ef-f955abeb5d60.html
847018937	20190522	201905	2019	2019.3890	IRN	TEHRAN	IRN								EUR	EUROPE	EUR								0	139	139	13	3	-7.0	6	6	6	-2.33593241462708	1	Qatar	QA	QA	25.5	51.25	QA	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://www.lmtonline.com/news/world/article/Lawmaker-says-Iran-doesn-t-want-direct-or-proxy-13870017.php
847024884	20190522	201905	2019	2019.3890	ARE	DUBAI	ARE								ARECOP	UNITED ARAB EMIRATES	ARE					COP			1	130	130	13	3	-4.4	2	1	2	-2.02863961813842	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://gulfnews.com/uae/crime/dubai-police-issues-warning-dont-do-these-online-1.1558520228322
847024886	20190522	201905	2019	2019.3890	ARE	DUBAI	ARE								AREGOV	DUBAI	ARE					GOV			1	130	130	13	3	-4.4	6	1	6	-2.02863961813842	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://gulfnews.com/uae/crime/dubai-police-issues-warning-dont-do-these-online-1.1558520228322
847024888	20190522	201905	2019	2019.3890	ARE	DUBAI	ARE								MED	MEDIA						MED			1	130	130	13	3	-4.4	4	1	4	-2.02863961813842	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://gulfnews.com/uae/crime/dubai-police-issues-warning-dont-do-these-online-1.1558520228322
847024889	20190522	201905	2019	2019.3890	ARECOP	DUBAI	ARE					COP													1	130	130	13	3	-4.4	6	1	6	-2.02863961813842	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://gulfnews.com/uae/crime/dubai-police-issues-warning-dont-do-these-online-1.1558520228322
847024892	20190522	201905	2019	2019.3890	ARECOP	DUBAI	ARE					COP			MED	MEDIA						MED			1	130	130	13	3	-4.4	6	1	6	-2.02863961813842	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://gulfnews.com/uae/crime/dubai-police-issues-warning-dont-do-these-online-1.1558520228322
847025128	20190522	201905	2019	2019.3890	COP	DEPUTY						COP			AREGOV	UNITED ARAB EMIRATES	ARE					GOV			1	130	130	13	3	-4.4	2	1	2	-4.12735849056604	4	Kwara, Zamfara, Nigeria	NI	NI57	12.3337	6.28493	-2017020	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Kwara, Zamfara, Nigeria	NI	NI57	12.3337	6.28493	-2017020	20190522	https://www.thecable.ng/misinformation-minister-and-dishonourable-officers
847025129	20190522	201905	2019	2019.3890	COP	DEPUTY						COP			AREGOV	UNITED ARAB EMIRATES	ARE					GOV			1	130	130	13	3	-4.4	2	1	2	-4.12735849056604	4	Kwara, Zamfara, Nigeria	NI	NI57	12.3337	6.28493	-2017020	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190522	https://www.thecable.ng/misinformation-minister-and-dishonourable-officers
847031917	20190522	201905	2019	2019.3890	IGOUNODEV	UNESCO		UNO				IGO	DEV		SPY	INTELLIGENCE						SPY			1	130	130	13	3	-4.4	10	1	10	0	1	Belgium	BE	BE	50.833333	4	BE	1	United Arab Emirates	AE	AE	24	54	AE	1	Belgium	BE	BE	50.833333	4	BE	20190522	https://www.brand-e.biz/innovation/guess-who-is-gendering-ai-technologies
847052775	20190522	201905	2019	2019.3890	GOV	AUTHORITIES						GOV													1	130	130	13	3	-4.4	2	1	2	-1.81818181818181	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190522	https://www.khaleejtimes.com/nation/abu-dhabi/hotel-restaurant-juice-factory-in-abu-dhabi-shut-down-for-flouting-norms
847091340	20190522	201905	2019	2019.3890	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	130	130	13	3	-4.4	4	1	4	-4.63096960926194	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://www.dailymail.co.uk/wires/pa/article-7048671/Trump-warns-Iran-faces-end-threatens-America-again.html
847092558	20190522	201905	2019	2019.3890	USA	UNITED STATES	USA								IRN	IRAN	IRN								1	130	130	13	3	-4.4	4	1	4	-4.63096960926194	4	Arabian Sea, India (general), India	IN	IN00	20	65	-2089022	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://www.dailymail.co.uk/wires/pa/article-7048671/Trump-warns-Iran-faces-end-threatens-America-again.html
847092559	20190522	201905	2019	2019.3890	USA	UNITED STATES	USA								IRN	IRAN	IRN								1	130	130	13	3	-4.4	2	1	2	-4.63096960926194	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://www.dailymail.co.uk/wires/pa/article-7048671/Trump-warns-Iran-faces-end-threatens-America-again.html
847168962	20190522	201905	2019	2019.3890	IRN	IRAN	IRN																		0	162	162	16	4	-5.6	3	1	3	-5.70175438596491	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	0							1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://www.thesun.co.uk/news/9134283/pentagon-10000-us-troops-missiles-middle-east-iran-tensions/
847168963	20190522	201905	2019	2019.3890	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								0	162	162	16	4	-5.6	3	1	3	-5.70175438596491	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190522	https://www.thesun.co.uk/news/9134283/pentagon-10000-us-troops-missiles-middle-east-iran-tensions/
847168964	20190522	201905	2019	2019.3890	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								0	162	162	16	4	-5.6	3	1	3	-5.70175438596491	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://www.thesun.co.uk/news/9134283/pentagon-10000-us-troops-missiles-middle-east-iran-tensions/
847175634	20190522	201905	2019	2019.3890	IRN	IRAN	IRN																		0	138	138	13	3	-7.0	14	6	14	-3.51266603952526	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	0							1	United Arab Emirates	AE	AE	24	54	AE	20190522	https://news.yahoo.com/pentagon-mulling-u-military-request-send-5-000-230810497.html
