867212694	20190821	201908	2019	2019.6329	IGOEUREEC	THE EU	EUR	EEC				IGO													0	160	160	16	4	-4.0	10	1	10	-2.3224043715847	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190821	http://www.mondaq.com/x/838350/Compliance/Economic+Substance+Rules
867254189	20190821	201908	2019	2019.6329											GOV	RULER						GOV			1	164	164	16	4	-7.0	3	1	3	-7.6158940397351	0							4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190821	https://www.lawgazette.co.uk/news/dechert-caught-up-in-middle-east-hacking-claim/5101194.article
867254275	20190821	201908	2019	2019.6329	ARE	UNITED ARAB EMIRATES	ARE								GOV	RULER						GOV			1	164	164	16	4	-7.0	2	1	2	-7.6158940397351	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190821	https://www.lawgazette.co.uk/news/dechert-caught-up-in-middle-east-hacking-claim/5101194.article
867254864	20190821	201908	2019	2019.6329	GOV	RULER						GOV													1	164	164	16	4	-7.0	3	1	3	-7.6158940397351	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	0							4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190821	https://www.lawgazette.co.uk/news/dechert-caught-up-in-middle-east-hacking-claim/5101194.article
867254869	20190821	201908	2019	2019.6329	GOV	RULER						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	164	164	16	4	-7.0	2	1	2	-7.6158940397351	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190821	https://www.lawgazette.co.uk/news/dechert-caught-up-in-middle-east-hacking-claim/5101194.article
867294260	20190821	201908	2019	2019.6329	ETH	ETHIOPIA	ETH																		0	130	130	13	3	-4.4	2	1	2	-8.5820895522388	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190821	https://www.thenational.ae/uae/driver-who-threatened-to-kill-a-woman-has-jail-term-halved-1.900943
867358810	20190821	201908	2019	2019.6329	ARE	UNITED ARAB EMIRATES	ARE																		1	162	162	16	4	-5.6	2	1	2	-1.71428571428572	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190821	https://www.khaleejtimes.com/uae/dubai/3-siblings-out-of-school-for-a-year-after-father-loses-uae-job
