806205878	20181129	201811	2018	2018.9014	FRA	FRENCH	FRA								GOV	REGIME						GOV			1	130	130	13	3	-4.4	2	1	2	-1.69204737732656	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20181129	https://ca.reuters.com/article/topNews/idCAKCN1NX2C1-OCATP
806205880	20181129	201811	2018	2018.9014	FRA	FRENCH	FRA								GOV	REGIME						GOV			1	130	130	13	3	-4.4	6	1	6	-1.69204737732656	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20181129	https://ca.reuters.com/article/topNews/idCAKCN1NX2C1-OCATP
806231436	20181129	201811	2018	2018.9014	SPY	INTELLIGENCE						SPY													1	130	130	13	3	-4.4	10	1	10	0	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	https://www.thenational.ae/lifestyle/motoring/watch-new-high-tech-dubai-police-vehicle-can-recognise-faces-1.797029
806285666	20171129	201711	2017	2017.9014											ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	0.5524861878453	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	http://mondaq.com/x/759732/divorce/UAE+Family+Matters+QAs+Can+I+Get+Child+Custody+If+My+Husband+Is+A+Drunk
806285673	20171129	201711	2017	2017.9014	MOS	ISLAM				MOS					ARE	DUBAI	ARE								0	130	130	13	3	-4.4	8	1	8	0.5524861878453	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	http://mondaq.com/x/759732/divorce/UAE+Family+Matters+QAs+Can+I+Get+Child+Custody+If+My+Husband+Is+A+Drunk
806289857	20181129	201811	2018	2018.9014	COP	PRISON						COP			ARE	EMIRATI	ARE								0	130	130	13	3	-4.4	2	1	2	-4.32489451476793	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20181129	https://www.independent.co.uk/news/world/middle-east/israel-spying-hacking-saudi-arabia-nsi-group-cyber-licence-amnesty-international-a8657661.html
806289858	20181129	201811	2018	2018.9014	COP	PRISON						COP			ARE	EMIRATI	ARE								0	130	130	13	3	-4.4	6	1	6	-4.32489451476793	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	Hungary	HU	HU	47	20	HU	20181129	https://www.independent.co.uk/news/world/middle-east/israel-spying-hacking-saudi-arabia-nsi-group-cyber-licence-amnesty-international-a8657661.html
806289859	20181129	201811	2018	2018.9014	COP	PRISON						COP			ARE	EMIRATI	ARE								0	130	130	13	3	-4.4	2	1	2	-4.32489451476793	1	Democratic Republic Of The Congo	CG	CG	0	25	CG	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20181129	https://www.independent.co.uk/news/world/middle-east/israel-spying-hacking-saudi-arabia-nsi-group-cyber-licence-amnesty-international-a8657661.html
806348937	20181129	201811	2018	2018.9014	MED	JOURNALIST						MED			USA	THE US	USA								0	130	130	13	3	-4.4	2	1	2	-1.41043723554302	4	Yair, HaDarom, Israel	IS	IS01	31.3511	34.4016	-779698	1	United Kingdom	UK	UK	54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	https://www.jpost.com/Israel-News/Foreign-Ministry-working-to-combat-fake-news-bots-573131
806348938	20181129	201811	2018	2018.9014	MED	JOURNALIST						MED			USA	THE US	USA								0	130	130	13	3	-4.4	4	1	4	-1.41043723554302	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Yair, HaDarom, Israel	IS	IS01	31.3511	34.4016	-779698	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	https://www.jpost.com/Israel-News/Foreign-Ministry-working-to-combat-fake-news-bots-573131
806348939	20181129	201811	2018	2018.9014	MED	JOURNALIST						MED			USA	THE US	USA								0	130	130	13	3	-4.4	4	1	4	-1.41043723554302	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	United Kingdom	UK	UK	54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	https://www.jpost.com/Israel-News/Foreign-Ministry-working-to-combat-fake-news-bots-573131
806374486	20181129	201811	2018	2018.9014											ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	4	1	4	0.17921146953405	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181129	https://www.inquisitr.com/5186301/the-young-and-the-restless-recap-for-thursday-summer-leaves-on-a-jet-plane/
