854519983	20190624	201906	2019	2019.4767	PSE	PALESTINIAN	PSE								ISR	ISRAELI	ISR								0	163	163	16	4	-8.0	1	1	1	-2.10526315789474	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.dailymail.co.uk/news/article-7174603/Iran-calls-Americas-50billion-Middle-East-peace-plan-shameful.html
854522711	20190624	201906	2019	2019.4767	QAT	QATAR	QAT								ARE	UNITED ARAB EMIRATES	ARE								1	163	163	16	4	-8.0	6	5	6	-0.41839237533098	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	20190624	https://www.reuters.com/article/us-qatar-petroleum-petrochemicals/qatar-teams-up-with-chevron-phillips-for-petrochemical-project-idUSKCN1TP0U7
854522713	20190624	201906	2019	2019.4767	QAT	QATAR	QAT								BHR	BAHRAIN	BHR								1	163	163	16	4	-8.0	6	5	6	-0.41839237533098	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	United Arab Emirates	AE	AE	24	54	AE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20190624	https://www.reuters.com/article/us-qatar-petroleum-petrochemicals/qatar-teams-up-with-chevron-phillips-for-petrochemical-project-idUSKCN1TP0U7
854525072	20190624	201906	2019	2019.4767	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								0	163	163	16	4	-8.0	8	2	8	-5.78208556149733	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://news.sky.com/story/iran-tensions-russia-says-it-will-counter-illegal-us-sanctions-on-tehran-11747974
854525073	20190624	201906	2019	2019.4767	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								0	163	163	16	4	-8.0	4	2	4	-5.78208556149733	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://news.sky.com/story/iran-tensions-russia-says-it-will-counter-illegal-us-sanctions-on-tehran-11747974
854525275	20190624	201906	2019	2019.4767	IRNGOV	IRAN	IRN					GOV			IRN	IRAN	IRN								0	163	163	16	4	-8.0	4	2	4	-5.78208556149733	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://news.sky.com/story/iran-tensions-russia-says-it-will-counter-illegal-us-sanctions-on-tehran-11747974
854530303	20190624	201906	2019	2019.4767	ARE	DUBAI	ARE								CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	10	1	10	-5.15021459227468	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Oman	MU	MU	21	57	MU	1	Oman	MU	MU	21	57	MU	20190624	http://www.defense-aerospace.com/articles-view/release/3/203753/pentagon-recounts-shooting-down-of-global-hawk-drone-by-iran.html
854531659	20190624	201906	2019	2019.4767	OMN	MUSCAT	OMN								CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	2	1	2	-5.15021459227468	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Oman	MU	MU	21	57	MU	1	Oman	MU	MU	21	57	MU	20190624	http://www.defense-aerospace.com/articles-view/release/3/203753/pentagon-recounts-shooting-down-of-global-hawk-drone-by-iran.html
854539392	20190624	201906	2019	2019.4767	ARE	DUBAI	ARE								IRN	IRAN	IRN								1	130	130	13	3	-4.4	6	1	6	-7.17488789237668	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.worldoil.com/news/2019/6/24/trump-warns-of-more-iran-sanctions-with-fewer-targets-remaining
854539393	20190624	201906	2019	2019.4767	ARE	DUBAI	ARE								IRN	IRAN	IRN								1	130	130	13	3	-4.4	2	1	2	-7.17488789237668	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.worldoil.com/news/2019/6/24/trump-warns-of-more-iran-sanctions-with-fewer-targets-remaining
854550420	20190624	201906	2019	2019.4767	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	163	163	16	4	-8.0	4	1	4	-2.77256733632916	1	United Arab Emirates	AE	AE	24	54	AE	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.timesofisrael.com/liveblog_entry/turkey-says-its-unafraid-of-us-sanctions-over-s-400-deal/
854550421	20190624	201906	2019	2019.4767	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	163	163	16	4	-8.0	4	1	4	-3.22332464849296	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.timesofisrael.com/liveblog_entry/trump-us-demands-for-iran-are-no-nuclear-weapons-no-terror-funding/
854573654	20190624	201906	2019	2019.4767	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	163	163	16	4	-8.0	2	1	2	-3.74787052810903	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://www.timesofisrael.com/liveblog-june-24-2019/
854579216	20190624	201906	2019	2019.4767	EUR	EUROPEAN	EUR								IRN	IRAN	IRN								1	130	130	13	3	-4.4	10	1	10	-1.72413793103448	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	http://www.swissinfo.ch/eng/europeans-warn-iran-against-reducing-nuclear-deal-commitments/45053172
854588757	20190624	201906	2019	2019.4767	IRNGOV	IRAN	IRN					GOV													0	130	130	13	3	-4.4	2	1	2	-3.63526602894822	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	0							1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://www.timesofisrael.com/liveblog_entry/after-khamenei-us-sanctions-to-target-irans-zarif-later-this-week/
854588776	20190624	201906	2019	2019.4767	IRNGOV	IRAN	IRN					GOV			MIL	MILITARY						MIL			0	130	130	13	3	-4.4	2	1	2	-3.63526602894822	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://www.timesofisrael.com/liveblog_entry/after-khamenei-us-sanctions-to-target-irans-zarif-later-this-week/
854589387	20190624	201906	2019	2019.4767	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	163	163	16	4	-8.0	4	1	4	-3.63526602894822	1	United Arab Emirates	AE	AE	24	54	AE	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	21.5169	39.2192	-3096108	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://www.timesofisrael.com/liveblog_entry/after-khamenei-us-sanctions-to-target-irans-zarif-later-this-week/
854598560	20190624	201906	2019	2019.4767	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-4.04040404040404	1	United Arab Emirates	AE	AE	24	54	AE	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20190624	https://www.9news.com.au/world/us-news-donald-trump-willing-to-talk-to-iran-as-mike-pompeo-meets-with-saudi-arabia/d93519e5-7e1a-4e1c-acc6-c7a827f7736f
854603716	20190624	201906	2019	2019.4767	COP	POLICE						COP													1	130	130	13	3	-4.4	10	1	10	-2.22929936305733	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	https://www.thejournal.ie/woman-romance-scam-4696174-Jun2019/
854604382	20190624	201906	2019	2019.4767	OMN	MUSCAT	OMN								CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	1	1	1	-2.60764099454215	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	https://news.usni.org/2019/06/24/usni-news-fleet-and-marine-tracker-june-24-2019
854608865	20190624	201906	2019	2019.4767											IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-2.0501138952164	0							1	United Arab Emirates	AE	AE	24	54	AE	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	21.5169	39.2192	-3096108	20190624	http://en.rfi.fr/middle-east/20190624-us-imposes-new-sanctions-iran-supreme-leader-military-chiefs
854610152	20190624	201906	2019	2019.4767	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-2.0501138952164	1	United Arab Emirates	AE	AE	24	54	AE	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	21.5169	39.2192	-3096108	20190624	http://en.rfi.fr/middle-east/20190624-us-imposes-new-sanctions-iran-supreme-leader-military-chiefs
854610153	20190624	201906	2019	2019.4767	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	163	163	16	4	-8.0	1	1	1	-2.0501138952164	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	21.5169	39.2192	-3096108	20190624	http://en.rfi.fr/middle-east/20190624-us-imposes-new-sanctions-iran-supreme-leader-military-chiefs
854610154	20190624	201906	2019	2019.4767	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	163	163	16	4	-8.0	3	1	3	-2.0501138952164	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190624	http://en.rfi.fr/middle-east/20190624-us-imposes-new-sanctions-iran-supreme-leader-military-chiefs
854630055	20190624	201906	2019	2019.4767											IRN	IRAN	IRN								1	163	163	16	4	-8.0	32	4	32	-3.83356093137975	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	http://www.swissinfo.ch/eng/trump-imposes-new-u-s--sanctions-on-iran-s-supreme-leader--other-top-officials/45051206
854632263	20190624	201906	2019	2019.4767											IRN	IRAN	IRN								1	163	163	16	4	-8.0	2	1	2	-2.76497695852534	0							1	United Arab Emirates	AE	AE	24	54	AE	1	Iran	IR	IR	32	53	IR	20190624	https://www.modernghana.com/news/941013/us-imposes-new-sanctions-on-iran-supreme-leader-military-ch.html
854633294	20190624	201906	2019	2019.4767	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	163	163	16	4	-8.0	2	1	2	-2.76497695852534	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	Iran	IR	IR	32	53	IR	20190624	https://www.modernghana.com/news/941013/us-imposes-new-sanctions-on-iran-supreme-leader-military-ch.html
854633295	20190624	201906	2019	2019.4767	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	163	163	16	4	-8.0	2	1	2	-2.76497695852534	1	United Arab Emirates	AE	AE	24	54	AE	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20190624	https://www.modernghana.com/news/941013/us-imposes-new-sanctions-on-iran-supreme-leader-military-ch.html
854637693	20190624	201906	2019	2019.4767	IRN	IRAN	IRN																		0	163	163	16	4	-8.0	2	1	2	-2.41343126967471	1	United Arab Emirates	AE	AE	24	54	AE	0							1	Saudi Arabia	SA	SA	25	45	SA	20190624	https://www.timesofisrael.com/zarif-netanyahu-bolton-gulf-leaders-thirst-for-war-between-iran-us/
854639837	20190624	201906	2019	2019.4767	CRM	COUNTERFEITER						CRM													1	130	130	13	3	-4.4	10	1	10	-2.5	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	https://www.khaleejtimes.com/kt-for-good/only-you-can-help-stop-counterfeit-trade
854644307	20180624	201806	2018	2018.4767	USA	UNITED STATES	USA								IRNGOV	IRANIAN	IRN					GOV			1	130	130	13	3	-4.4	3	1	3	-4.32145564821835	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	http://www.swissinfo.ch/eng/trump-puts-sanctions-on-iranian-supreme-leader--other-top-officials/45051206
854649207	20190624	201906	2019	2019.4767											IRN	IRAN	IRN								1	163	163	16	4	-8.0	6	3	6	-3.50756533700138	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190624	https://www.chron.com/news/article/Iran-warns-US-it-could-down-more-drones-as-Pompeo-14032803.php
854651866	20190624	201906	2019	2019.4767	ARE	UNITED ARAB EMIRATES	ARE								MIL	MILITARY						MIL			0	130	130	13	3	-4.4	4	1	4	-3.84138785625774	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190624	https://www.gulftoday.ae/news/2019/06/24/sheikh-mohamed-bin-zayed-pompeo-discuss-counter-terror-measures
854655507	20190624	201906	2019	2019.4767	USA	UNITED STATES	USA								IRN	IRAN	IRN								1	163	163	16	4	-8.0	4	1	4	-5.52486187845304	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://newsinfo.inquirer.net/1133683/trump-signs-order-imposing-sanctions-on-iran-supreme-leader
854657030	20190624	201906	2019	2019.4767	IRN	IRAN	IRN								GOV	AMBASSADOR						GOV			0	163	163	16	4	-8.0	2	1	2	-3.84138785625774	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	20190624	https://www.thenews.com.pk/latest/489208-us-hits-irans-supreme-leader-khamenei-with-sanctions
