787843573	20180918	201809	2018	2018.7068	ARE	UNITED ARAB EMIRATES	ARE																		1	130	130	13	3	-4.4	36	8	36	-4.66046665440551	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180918	http://www.msn.com/en-us/news/msn/opec-warns-of-threats-to-oil-supply-from-iran-other-producers/ar-BBNuvwp
787852898	20180918	201809	2018	2018.7068	ARE	UNITED ARAB EMIRATES	ARE																		0	130	130	13	3	-4.4	4	1	4	-6.51629072681704	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Algiers, Alger, Algeria	AG	AG01	36.7631	3.05056	-458371	20180918	https://www.rigzone.com/news/wire/opec_warns_of_threats_to_oil_supply_from_iran_and_other_producers-18-sep-2018-156959-article/
787875324	20180918	201809	2018	2018.7068	IRN	IRAN	IRN								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	130	130	13	3	-4.4	32	3	32	-5.18100689753254	4	Vienna, Wien, Austria	AU	AU09	48.2	16.3667	-1995499	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20180918	https://www.myjoyonline.com/business/2018/September-18th/opec-warns-of-threats-to-oil-supply-from-iran-other-producers.php
787875325	20180918	201809	2018	2018.7068	IRN	IRAN	IRN								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	130	130	13	3	-4.4	8	3	8	-5.18100689753254	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20180918	https://www.myjoyonline.com/business/2018/September-18th/opec-warns-of-threats-to-oil-supply-from-iran-other-producers.php
787926504	20180918	201809	2018	2018.7068	EDU	SCHOOL						EDU			LAB	EMPLOYEE						LAB			1	139	139	13	3	-7.0	20	2	20	7.03167834297899	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180918	https://www.emirates247.com/news/emirates/flexible-hours-for-federal-government-employees-to-attend-parents-meetings-school-activities-2018-09-18-1.673349
787929706	20180918	201809	2018	2018.7068	AREGOV	DUBAI	ARE					GOV			LAB	EMPLOYEE						LAB			1	139	139	13	3	-7.0	10	1	10	7.38916256157635	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20180918	https://www.khaleejtimes.com/news/education/flexible-work-hours-for-uae-parents-announced
