857508711	20190707	201907	2019	2019.5123	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								1	161	161	16	4	-4.0	6	1	6	-4.67289719626168	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	Egypt	EG	EG	27	30	EG	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857508712	20190707	201907	2019	2019.5123	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-4.67289719626168	1	Saudi Arabia	SA	SA	25	45	SA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA	25	45	SA	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857508734	20190707	201907	2019	2019.5123	BHR	BAHRAIN	BHR								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-4.67289719626168	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	Egypt	EG	EG	27	30	EG	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857508736	20190707	201907	2019	2019.5123	BHR	BAHRAIN	BHR								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-4.67289719626168	1	Saudi Arabia	SA	SA	25	45	SA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA	25	45	SA	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857508929	20190707	201907	2019	2019.5123	EGY	EGYPT	EGY								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-4.67289719626168	1	Saudi Arabia	SA	SA	25	45	SA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA	25	45	SA	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857509562	20190707	201907	2019	2019.5123	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-4.67289719626168	1	Saudi Arabia	SA	SA	25	45	SA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA	25	45	SA	20190707	https://pakobserver.net/qatars-emir-to-meet-with-trump/
857517772	20190707	201907	2019	2019.5123	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								1	161	161	16	4	-4.0	2	1	2	-2.66429840142096	1	United Arab Emirates	AE	AE	24	54	AE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	Egypt	EG	EG	27	30	EG	20190707	https://www.albawaba.com/news/meeting-2-leaders-stresses-us-qatari-rapport-1295618
857552799	20190707	201907	2019	2019.5123											ENV	CONSERVATIONIST						ENV			1	130	130	13	3	-4.4	10	1	10	-4.88888888888889	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190707	https://www.thenational.ae/uae/rare-dwarf-sperm-whale-found-washed-up-on-fujairah-beach-1.883503
