789285023	20180924	201809	2018	2018.7233	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								0	138	138	13	3	-7.0	36	6	36	-9.4333608992135	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20180924	http://www.jordantimes.com/news/region/iran-points-finger-us-allies-over-deadly-attack
789302995	20180924	201809	2018	2018.7233	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	22	2	22	-10.3612479474548	5	Khuzestan, Khuzestan, Iran	IR	IR15	31.5	49	-3071486	1	United Arab Emirates	AE	AE	24	54	AE	5	Khuzestan, Khuzestan, Iran	IR	IR15	31.5	49	-3071486	20180924	https://www.dawn.com/news/1434679/iran-points-finger-at-us-allies-over-deadly-attack
789311817	20180924	201809	2018	2018.7233	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								0	138	138	13	3	-7.0	6	1	6	-8.23192555476024	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20180924	http://www.newagebd.net/article/51376/iran-points-finger-at-arab-separatists-gulf-state
789323016	20180924	201809	2018	2018.7233	ARE	DUBAI	ARE								COP	POLICE						COP			1	130	130	13	3	-4.4	10	1	10	-6	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180924	https://gulfnews.com/news/uae/crime/police-warn-against-car-thefts-in-dubai-1.2281863
789323232	20180924	201809	2018	2018.7233	COP	POLICE						COP			ARE	DUBAI	ARE								1	130	130	13	3	-4.4	20	1	20	-8.12820512820515	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180924	https://gulfnews.com/news/uae/crime/police-warn-against-car-thefts-in-dubai-1.2281863
789330039	20180924	201809	2018	2018.7233	KAZCVL	KAZAKHSTAN	KAZ					CVL			ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	18	1	18	-11.5942028985507	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	43.25	76.95	-2334069	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20180924	https://akipress.com/news:611326/
789330040	20180924	201809	2018	2018.7233	KAZCVL	KAZAKHSTAN	KAZ					CVL			KAZ	KAZAKHSTAN	KAZ								1	130	130	13	3	-4.4	2	1	2	-11.5942028985507	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	43.25	76.95	-2334069	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	43.25	76.95	-2334069	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20180924	https://akipress.com/news:611326/
789346639	20180924	201809	2018	2018.7233	BUS	INDUSTRY						BUS													0	130	130	13	3	-4.4	40	2	40	3.57392536608408	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180924	http://tradearabia.com/news/IND_345462.html
789354740	20180924	201809	2018	2018.7233	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	2	1	2	-5.320813771518	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	1	United Arab Emirates	AE	AE	24	54	AE	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	20180924	https://www.globalvillagespace.com/tehran-warns-uae-over-offensive-remarks-on-ahvaz-attack/
789354741	20180924	201809	2018	2018.7233	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	6	1	6	-5.320813771518	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20180924	https://www.globalvillagespace.com/tehran-warns-uae-over-offensive-remarks-on-ahvaz-attack/
