871939352	20190911	201909	2019	2019.6877											MED	MEDIA						MED			0	130	130	13	3	-4.4	6	1	6	0.18264840182649	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190911	https://www.thenational.ae/uae/government/fnc-candidates-plough-finances-into-influencers-and-social-media-campaigns-1.908992
871939476	20190911	201909	2019	2019.6877	ARE	UNITED ARAB EMIRATES	ARE								MED	MEDIA						MED			0	130	130	13	3	-4.4	4	1	4	0.18264840182649	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190911	https://www.thenational.ae/uae/government/fnc-candidates-plough-finances-into-influencers-and-social-media-campaigns-1.908992
871966594	20190911	201909	2019	2019.6877	BUS	INDUSTRY						BUS													0	130	130	13	3	-4.4	10	1	10	2.01005025125628	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190911	https://www.seatrade-maritime.com/news/middle-east-africa/big-data-big-opportunities-in-offshore-marine/
872024009	20190911	201909	2019	2019.6877	ELI	ACTOR						ELI													1	138	138	13	3	-7.0	6	1	6	-2.78637770897833	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190911	https://www.mirror.co.uk/tv/tv-news/emmerdales-asan-njie-wont-appearing-20027869
872024011	20190911	201909	2019	2019.6877	ELI	ACTOR						ELI			GBR	UNITED KINGDOM	GBR								1	138	138	13	3	-7.0	4	1	4	-2.78637770897833	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190911	https://www.mirror.co.uk/tv/tv-news/emmerdales-asan-njie-wont-appearing-20027869
872066806	20190911	201909	2019	2019.6877	UIS	THE INTERNATIONAL COMMUNITY						UIS			IGOUNO	UNITED NATIONS		UNO				IGO			1	163	163	16	4	-8.0	5	1	5	-4.38596491228071	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190911	https://medium.com/@arabunreported/libya-united-nations-calls-on-uae-for-violating-arms-embargo-25b446a9f86d
