779812408	20180816	201808	2018	2018.6192	BHR	BAHRAIN	BHR								CVL	POPULATION						CVL			1	133	133	13	3	-5.8	4	1	4	-5.74257425742575	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180816	https://www.swissinfo.ch/eng/reuters/bahrain-jailing-of-leading-campaigner-rajab-unlawful---u-n--experts/44329962
779812410	20180816	201808	2018	2018.6192	BHR	BAHRAIN	BHR								CVL	POPULATION						CVL			1	133	133	13	3	-5.8	1	1	1	-5.74257425742575	1	Bahrain	BA	BA	26	50.5	BA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180816	https://www.swissinfo.ch/eng/reuters/bahrain-jailing-of-leading-campaigner-rajab-unlawful---u-n--experts/44329962
779835229	20180816	201808	2018	2018.6192	COP	POLICE						COP			PAK	PAKISTAN	PAK								1	130	130	13	3	-4.4	164	82	164	-6.26959247648904	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180816	https://www.californiatelegraph.com/news/257849008/pakistan-independence-day-celebrations-turn-deadly
