849888098	20190604	201906	2019	2019.4219	SDN	KHARTOUM	SDN								SDNMIL	SUDAN	SDN					MIL			1	160	160	16	4	-4.0	1	1	1	-6.47887323943662	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190604	http://www.bssnews.net/?p=222041
849888099	20190604	201906	2019	2019.4219	SDN	KHARTOUM	SDN								SDNMIL	KHARTOUM	SDN					MIL			1	160	160	16	4	-4.0	7	1	7	-6.47887323943662	1	United Arab Emirates	AE	AE	24	54	AE	1	Egypt	EG	EG	27	30	EG	1	United Arab Emirates	AE	AE	24	54	AE	20190604	http://www.bssnews.net/?p=222041
849901573	20190604	201906	2019	2019.4219	USAELI	AMERICAN	USA					ELI			ARE	UNITED ARAB EMIRATES	ARE								0	161	161	16	4	-4.0	2	1	2	1.77487155534797	3	New York University, New York, United States	US	USNY	40.7287	-73.996	958483	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	3	New York University, New York, United States	US	USNY	40.7287	-73.996	958483	20190604	http://www.msn.com/en-gb/news/world/the-most-powerful-arab-ruler-isnt-mbs-its-mbz/ar-AAClu5k
849930748	20190604	201906	2019	2019.4219	BUS	AIRLINE						BUS			ARE	UNITED ARAB EMIRATES	ARE								1	160	160	16	4	-4.0	2	1	2	-2.52100840336135	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	20190604	https://www.tag911.ae/news/local-news/emirates-temporarily-suspends-flights-to-sudan/
849930749	20190604	201906	2019	2019.4219	BUS	AIRLINE						BUS			ARE	DUBAI	ARE								1	160	160	16	4	-4.0	8	1	8	-2.52100840336135	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://www.tag911.ae/news/local-news/emirates-temporarily-suspends-flights-to-sudan/
849930788	20190604	201906	2019	2019.4219	BUS	AIRLINE						BUS			SDN	KHARTOUM	SDN								1	160	160	16	4	-4.0	8	1	8	-2.52100840336135	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://www.tag911.ae/news/local-news/emirates-temporarily-suspends-flights-to-sudan/
849930789	20190604	201906	2019	2019.4219	BUS	AIRLINE						BUS			SDN	SUDAN	SDN								1	160	160	16	4	-4.0	2	1	2	-2.52100840336135	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	20190604	https://www.tag911.ae/news/local-news/emirates-temporarily-suspends-flights-to-sudan/
849939663	20190604	201906	2019	2019.4219	GOV	GOVERNMENT						GOV													1	160	160	16	4	-4.0	4	1	4	-7.05882352941176	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	0							4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20190604	https://www.business-humanrights.org/en/govt-of-pakistan-blacklists-recruitment-agents-after-25-migrant-workers-exploited-and-stranded-in-uae
849939664	20190604	201906	2019	2019.4219	GOV	MINISTRY						GOV													0	160	160	16	4	-4.0	10	1	10	-7.05882352941176	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	20190604	https://www.business-humanrights.org/en/govt-of-pakistan-blacklists-recruitment-agents-after-25-migrant-workers-exploited-and-stranded-in-uae
849939665	20190604	201906	2019	2019.4219	GOV	GOVERNMENT						GOV													1	160	160	16	4	-4.0	4	1	4	-7.05882352941176	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	0							4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20190604	https://www.business-humanrights.org/en/govt-of-pakistan-blacklists-recruitment-agents-after-25-migrant-workers-exploited-and-stranded-in-uae
849964850	20190604	201906	2019	2019.4219	ARE	DUBAI	ARE																		1	160	160	16	4	-4.0	6	1	6	-5.45454545454546	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	20190604	https://gulfnews.com/business/emirates-suspends-flights-to-sudan-amid-crackdown-1.64385267
849964851	20190604	201906	2019	2019.4219	ARE	DUBAI	ARE																		1	160	160	16	4	-4.0	4	1	4	-5.45454545454546	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://gulfnews.com/business/emirates-suspends-flights-to-sudan-amid-crackdown-1.64385267
849964852	20190604	201906	2019	2019.4219	ARE	UNITED ARAB EMIRATES	ARE								BUS	INVESTOR						BUS			0	130	130	13	3	-4.4	4	1	4	-4.16666666666666	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://ghanavibes.com/elikems-sugar-mummy-is-broke-and-17-years-older-than-him-rachel-appoh-to-afia-schwarzenegger/
849965302	20190604	201906	2019	2019.4219	GOV	MINIST						GOV			BUS	INVESTOR						BUS			0	130	130	13	3	-4.4	6	1	6	-4.16666666666666	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://ghanavibes.com/elikems-sugar-mummy-is-broke-and-17-years-older-than-him-rachel-appoh-to-afia-schwarzenegger/
849970774	20190604	201906	2019	2019.4219	BUS	COMPANY						BUS													1	138	138	13	3	-7.0	5	1	5	0.53097345132743	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190604	https://www.europeanceo.com/industry-outlook/nestle-enters-exclusive-talks-to-sell-its-skincare-unit/
849987228	20190604	201906	2019	2019.4219	IGOUNO	THE UN		UNO				IGO													1	139	139	13	3	-7.0	10	1	10	0.93360995850623	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190604	https://www.thenational.ae/opinion/comment/world-environment-day-we-are-sleepwalking-towards-catastrophe-1.870482
850023990	20190604	201906	2019	2019.4219	QAT	QATARI	QAT																		1	163	163	16	4	-8.0	1	1	1	-4.92610837438424	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	0							1	United Arab Emirates	AE	AE	24	54	AE	20190604	https://news.yahoo.com/qatar-says-reservations-arab-statements-193353611.html
850029044	20190604	201906	2019	2019.4219	ARE	UNITED ARAB EMIRATES	ARE																		1	130	130	13	3	-4.4	4	1	4	-3.31491712707183	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20190604	https://www.mmafighting.com/2019/6/4/18652388/khabib-nurmagomedov-vs-dustin-poirier-official-for-ufc-242-in-abu-dhabi
