778480599	20180810	201808	2018	2018.6027	CVL	TRAVELLER						CVL			ARE	DUBAI	ARE								0	130	130	13	3	-4.4	10	1	10	-6.64451827242525	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180810	https://www.thesun.co.uk/news/6986998/how-brit-tourists-can-be-arrested-for-drinking-alcohol-on-flights-to-dubai/
778491934	20180810	201808	2018	2018.6027											BUS	AIRLINE						BUS			0	130	130	13	3	-4.4	16	2	16	-4.85382573241744	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180810	https://www.mirror.co.uk/news/uk-news/mum-jailed-dubai-sobbing-daughter-13062236
778520703	20180810	201808	2018	2018.6027	REL	MONK																			1	130	130	13	3	-4.4	5	1	5	-6.98412698412698	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180810	https://uk.onlinenigeria.com/site/2018/08/09/inquiry-finds-monks-covered-up-sexual-abuse-of-pupils-at-two-catholic-schools-over-40-years/
778522210	20180810	201808	2018	2018.6027											GOV	FOREIGN OFFICE						GOV			1	130	130	13	3	-4.4	10	1	10	-6.51340996168582	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180810	https://www.express.co.uk/travel/articles/1001853/dubai-flights-alcohol-drinks-travel-warning-jail-ellie-holman
