803636011	20181119	201811	2018	2018.8740	LEG	DELEGATE						LEG			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	1	1	1	-0.36028823058447	4	Dubai Courts, Dubayy, United Arab Emirates	AE	AE03	25.2484	55.3214	11413289	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Dubai Courts, Dubayy, United Arab Emirates	AE	AE03	25.2484	55.3214	11413289	20181119	https://www.lawgazette.co.uk/features/five-star-service/5068333.article
803653447	20181119	201811	2018	2018.8740	ELI	ACTOR						ELI													1	130	130	13	3	-4.4	10	1	10	0	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181119	https://www.thenews.com.pk/latest/395876-sridevi-to-get-posthumously-honored-at-iffi
803672972	20181119	201811	2018	2018.8740	IRN	IRAN	IRN								ISR	ISRAEL	ISR								1	130	130	13	3	-4.4	2	1	2	1.27388535031847	1	Israel	IS	IS	31.5	34.75	IS	1	United Arab Emirates	AE	AE	24	54	AE	1	Iran	IR	IR	32	53	IR	20181119	https://www.ynetnews.com/articles/0,7340,L-5408919,00.html
803697123	20181119	201811	2018	2018.8740	KEN	KENYA	KEN								IGOUNO	THE UN		UNO				IGO			1	134	134	13	3	-5.8	2	2	2	-6.30755807268776	4	Kismayo, Jubbada Hoose, Somalia	SO	SO09	-0.358173	42.5454	-3225370	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Kismayo, Jubbada Hoose, Somalia	SO	SO09	-0.358173	42.5454	-3225370	20181119	http://www.hillaac.net/al-shabaab-still-a-threat-to-kenya-new-un-report-says-2/
803706083	20181119	201811	2018	2018.8740	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	2	2	2	1.43135146207814	1	United Arab Emirates	AE	AE	24	54	AE	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20181119	http://english.almanar.com.lb/625286
803706084	20181119	201811	2018	2018.8740	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	6	2	6	1.43135146207814	1	Iran	IR	IR	32	53	IR	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20181119	http://english.almanar.com.lb/625286
803706085	20181119	201811	2018	2018.8740	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	4	2	4	1.43135146207814	1	Iran	IR	IR	32	53	IR	1	Israel	IS	IS	31.5	34.75	IS	1	United Arab Emirates	AE	AE	24	54	AE	20181119	http://english.almanar.com.lb/625286
803706090	20181119	201811	2018	2018.8740	IRN	IRAN	IRN								ISR	ISRAEL	ISR								1	130	130	13	3	-4.4	4	2	4	1.43135146207814	1	Iran	IR	IR	32	53	IR	1	Israel	IS	IS	31.5	34.75	IS	1	United Arab Emirates	AE	AE	24	54	AE	20181119	http://english.almanar.com.lb/625286
