804720088	20181123	201811	2018	2018.8849	QAT	DOHA	QAT																		0	1312	131	13	3	-5.8	2	1	2	-5.44554455445544	1	United Arab Emirates	AE	AE	24	54	AE	0							1	Egypt	EG	EG	27	30	EG	20181123	https://in.reuters.com/article/mideast-qatar/qatar-asks-for-accountability-in-khashoggi-murder-sees-no-end-to-gulf-row-idINKCN1NS06K
804798604	20181123	201811	2018	2018.8849	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	10	1	10	-2.87907869481766	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	http://calcionewstime.com/2018/11/wife-of-united-kingdom-scholar-jailed-for-life-in-uae/
804840876	20171123	201711	2017	2017.8849	EDU	STUDENT						EDU			GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	3	1	3	-3.6682615629984	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	1	Qatar	QA	QA	25.5	51.25	QA	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20181123	https://www.theguardian.com/uk-news/2018/nov/23/new-york-university-urged-to-use-uae-links-to-help-jailed-uk-academic
804841738	20181123	201811	2018	2018.8849	GOV	CABINET MINISTER						GOV													1	130	130	13	3	-4.4	25	3	25	-3.71636782904329	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	https://www.kingdomfm.co.uk/news/uk-news/matthew-hedges-wife-hopeful-for-british-academics-freedom/
804853436	20181123	201811	2018	2018.8849	EDU	UNIVERSITY						EDU			PTY	POLITICIAN									0	130	130	13	3	-4.4	4	1	4	-2.19653179190752	4	Edgbaston, Birmingham, United Kingdom	UK	UKA7	52.45	-1.91667	-2595375	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	https://www.birminghampost.co.uk/news/regional-affairs/university-birmingham-matthew-hedges-dubai-15437205
804853437	20181123	201811	2018	2018.8849	EDU	UNIVERSITY						EDU			PTY	POLITICIAN									0	130	130	13	3	-4.4	6	1	6	-2.19653179190752	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	https://www.birminghampost.co.uk/news/regional-affairs/university-birmingham-matthew-hedges-dubai-15437205
804866857	20181123	201811	2018	2018.8849	BUS	BUSINESS						BUS			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	4	1	4	2.17391304347826	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	https://gulfnews.com/technology/fin-tech/using-digital-in-creating-the-financially-literate-1.60531052
804888749	20181123	201811	2018	2018.8849											ARE	ABU DHABI	ARE								1	130	130	13	3	-4.4	15	2	15	-4.81510108298209	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181123	https://www.marketwatch.com/press-release/countering-illicit-trade-to-combat-the-misuse-of-free-trade-zones-ftzs-by-organized-criminal-syndicates-corrupt-facilitators-money-launderers-and-terrorists-2018-11-23
