797395063	20181025	201810	2018	2018.8082	ARECOP	DUBAI	ARE					COP													1	138	138	13	3	-7.0	15	3	15	-5.03816793893129	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181025	https://www.smh.com.au/politics/federal/values-versus-interests-in-the-khashoggi-case-20181025-p50bwe.html
797395066	20181025	201810	2018	2018.8082	ARECOP	UNITED ARAB EMIRATES	ARE					COP			ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	12	3	12	-5.03816793893129	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181025	https://www.smh.com.au/politics/federal/values-versus-interests-in-the-khashoggi-case-20181025-p50bwe.html
797547347	20181025	201810	2018	2018.8082	USA	NEW YORK	USA								GBR	BRITISH	GBR								0	138	138	13	3	-7.0	1	1	1	-1.06269925611052	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20181025	https://washingtonsblog.com/2018/06/americas-genocide-in-yemen-starts-tuesday.html
