782550098	20180828	201808	2018	2018.6521											ARE	DUBAI	ARE								1	130	130	13	3	-4.4	87	17	87	-8.09071739180731	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180828	https://www.yahoo.com/news/intense-air-strikes-target-airport-yemen-capital-074247183.html
782600069	20180828	201808	2018	2018.6521	YEMUAF	YEMEN	YEM					UAF			ARE	DUBAI	ARE								1	130	130	13	3	-4.4	10	1	10	-10.3896103896104	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180828	http://www.arabnews.com/node/1362726/middle-east
