781708680	20180824	201808	2018	2018.6411	GBRGOV	UNITED KINGDOM	GBR					GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			0	130	130	13	3	-4.4	2	1	2	-3.74592833876221	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180824	https://www.onenewspage.com/n/Front+Page/1zj9d2aytx/Britons-Living-In-EU-Warned-They-Could-Lose.htm
781708681	20180824	201808	2018	2018.6411	GBRGOV	UNITED KINGDOM	GBR					GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			0	130	130	13	3	-4.4	6	1	6	-3.74592833876221	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180824	https://www.onenewspage.com/n/Front+Page/1zj9d2aytx/Britons-Living-In-EU-Warned-They-Could-Lose.htm
781720489	20180824	201808	2018	2018.6411	GOVELI	FINANCE MINIST						GOV	ELI												1	130	130	13	3	-4.4	6	2	6	-3.87297633872977	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180824	https://www.news24.com/SouthAfrica/News/statecaptureinquiry-we-are-in-control-of-everything-jonas-on-what-gupta-brother-told-him-20180824
781723592	20180824	201808	2018	2018.6411	GOVELI	FINANCE MINIST						GOV	ELI		AFR	AFRICA	AFR								1	130	130	13	3	-4.4	1	1	1	-4.10958904109589	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	South Africa	SF	SF	-30	26	SF	20180824	https://allafrica.com/stories/201808240516.html
781723593	20180824	201808	2018	2018.6411	GOVELI	FINANCE MINIST						GOV	ELI		AFR	AFRICA	AFR								1	130	130	13	3	-4.4	1	1	1	-4.10958904109589	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	South Africa	SF	SF	-30	26	SF	1	South Africa	SF	SF	-30	26	SF	20180824	https://allafrica.com/stories/201808240516.html
781747211	20180824	201808	2018	2018.6411											ARE	DUBAI	ARE								1	130	130	13	3	-4.4	6	1	6	-1.62162162162162	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180824	https://www.timeslive.co.za/news/south-africa/2018-08-24-sacp-worries-that-state-capture-probe-may-cost-r1bn/
781747461	20180824	201808	2018	2018.6411	ARE	DUBAI	ARE								AFR	AFRICA	AFR								1	130	130	13	3	-4.4	4	1	4	-1.62162162162162	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	5	Gauteng, Gauteng, South Africa	SF	SF06	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	-26.0833	28.25	204226	20180824	https://www.timeslive.co.za/news/south-africa/2018-08-24-sacp-worries-that-state-capture-probe-may-cost-r1bn/
781761824	20180824	201808	2018	2018.6411	RUS	RUSSIAN	RUS																		1	130	130	13	3	-4.4	5	1	5	-0.1628664495114	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	0							4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20180824	https://www.khaleejtimes.com/business/global/maersk-sends-first-container-ship-via-arctic-route
