798045205	20181028	201810	2018	2018.8164	MNCJPN	SONY	JPN					MNC													0	130	130	13	3	-4.4	3	1	3	-0.60667340748231	1	United Arab Emirates	AE	AE	24	54	AE	0							1	United Arab Emirates	AE	AE	24	54	AE	20181028	http://www.pressreleasepoint.com/mergers-commission-approves-acquisition-sole-control-over-emi-music-publishing-sony
798057229	20181028	201810	2018	2018.8164	ARE	ABU DHABI	ARE								MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	4	1	4	-2.53164556962026	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20181028	https://www.khaleejtimes.com/nation/abu-dhabi/scam-alert-uae-cops-warn-/residents-of-cheap-flat-ads
798057230	20181028	201810	2018	2018.8164	ARECOP	ABU DHABI	ARE					COP			MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	6	1	6	-2.53164556962026	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20181028	https://www.khaleejtimes.com/nation/abu-dhabi/scam-alert-uae-cops-warn-/residents-of-cheap-flat-ads
798094430	20181028	201810	2018	2018.8164	QAT	QATAR	QAT																		0	1312	131	13	3	-5.8	2	1	2	-3.64500792393027	1	Egypt	EG	EG	27	30	EG	0							1	United Arab Emirates	AE	AE	24	54	AE	20181028	http://globalengineeringnews.com/2018/10/28/khashoggi-killing-undermines-regional-stability-of-middle/
798111965	20181028	201810	2018	2018.8164	ARE	ABU DHABI	ARE								MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	12	1	4	-3.05810397553517	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20181028	https://www.albawaba.com/business/police-warns-against-%E2%80%98cheap-flat%E2%80%99-ads-uae-1205492
798111970	20181028	201810	2018	2018.8164	ARECOP	ABU DHABI	ARE					COP			MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	18	1	6	-3.05810397553517	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	24.4667	54.3667	-782066	20181028	https://www.albawaba.com/business/police-warns-against-%E2%80%98cheap-flat%E2%80%99-ads-uae-1205492
798148559	20181028	201810	2018	2018.8164	ARE	UNITED ARAB EMIRATES	ARE								GOV	MINISTRY						GOV			1	130	130	13	3	-4.4	2	1	2	-1.51133501259446	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	25.0128	55.0495	-783229	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	25.0128	55.0495	-783229	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	25.0128	55.0495	-783229	20181028	https://www.thenational.ae/uae/dubai-s-jebel-ali-recognised-as-a-wetland-of-global-importance-1.785161
