797939913	20181027	201810	2018	2018.8137	COP	DEPUTY						COP			EDU	STUDENT						EDU			1	130	130	13	3	-4.4	10	1	10	2.21606648199446	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181027	https://gulfnews.com/news/uae/health/students-to-be-healthy-heart-ambassadors-1.2294363
797952851	20181027	201810	2018	2018.8137	BHR	MANAMA	BHR								SAU	SAUDI	SAU								0	130	130	13	3	-4.4	2	1	2	-8.79310344827586	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	1	United Arab Emirates	AE	AE	24	54	AE	4	Manama, Al Manamah, Bahrain	BA	BA02	26.2361	50.5831	-784833	20181027	https://www.indiatoday.in/pti-feed/story/following-are-the-top-foreign-stories-at-1700-hours-1376823-2018-10-27
797970182	20181027	201810	2018	2018.8137	ARE	ABU DHABI	ARE								MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	4	1	4	-2.53164556962026	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20181027	https://www.khaleejtimes.com/nation/abu-dhabi/scam-alert-uae-cops-warn-residents-of-cheap-flat-ads
797970190	20181027	201810	2018	2018.8137	ARECOP	ABU DHABI	ARE					COP			MEDMED	MEDIA						MED	MED		1	130	130	13	3	-4.4	6	1	6	-2.53164556962026	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20181027	https://www.khaleejtimes.com/nation/abu-dhabi/scam-alert-uae-cops-warn-residents-of-cheap-flat-ads
