777870052	20180808	201808	2018	2018.5973											GHAGOV	GHANA	GHA					GOV			0	130	130	13	3	-4.4	4	2	4	-3.05657733403399	0							4	Akufo, Ghana (general), Ghana	GH	GH00	5.85	-0.35	-2069039	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/AMERI-Deal-IPPR-calls-for-the-heads-of-everyone-involved-675150
777930670	20180808	201808	2018	2018.5973	MYS	MALAYSIA	MYS								MOSSHI	SHIITE				MOS	SHI				1	130	130	13	3	-4.4	1	1	1	-2.7128862094951	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	3.16667	101.7	-2403010	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20180808	https://therearenosunglasses.wordpress.com/2018/08/08/malaysia-shuts-down-saudi-backed-anti-terrorism-centre/
777932595	20180808	201808	2018	2018.5973											EDU	SCHOOL						EDU			0	130	130	13	3	-4.4	10	1	10	-0.55126791620728	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	https://www.thenational.ae/uae/take-what-you-can-get-parents-warn-of-struggle-to-secure-school-places-in-uae-1.758060
777934097	20180808	201808	2018	2018.5973	MED	WEBSITE						MED													0	130	130	13	3	-4.4	10	1	10	-3.76344086021506	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	https://gulfnews.com/xpress/news/endangered-monkeys-for-sale-on-facebook-groups-in-the-uae-1.2263545
777934303	20180808	201808	2018	2018.5973	OPP	ACTIVIST						OPP													0	130	130	13	3	-4.4	8	1	8	-3.76344086021506	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	https://gulfnews.com/xpress/news/endangered-monkeys-for-sale-on-facebook-groups-in-the-uae-1.2263545
777934972	20180808	201808	2018	2018.5973	USAOPP	UNITED STATES	USA					OPP													0	130	130	13	3	-4.4	2	1	2	-3.76344086021506	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	https://gulfnews.com/xpress/news/endangered-monkeys-for-sale-on-facebook-groups-in-the-uae-1.2263545
777958168	20180808	201808	2018	2018.5973	ARE	DUBAI	ARE								LAB	WORKER						LAB			1	130	130	13	3	-4.4	4	1	4	-2.68096514745308	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	http://www.constructionweekonline.com/article-50027-dubai-police-issues-fire-safety-warning-after-worker-deaths/
777958175	20180808	201808	2018	2018.5973	ARECOP	DUBAI	ARE					COP			LAB	WORKER						LAB			1	130	130	13	3	-4.4	6	1	6	-2.68096514745308	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180808	http://www.constructionweekonline.com/article-50027-dubai-police-issues-fire-safety-warning-after-worker-deaths/
777981079	20180808	201808	2018	2018.5973	EDU	PROFESSOR						EDU			FRA	PARIS	FRA								0	130	130	13	3	-4.4	10	1	10	-1.02389078498294	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20180808	https://energyfutureslab.wordpress.com/2018/08/08/how-can-carbon-pricing-support-economic-diversification-in-the-arab-gulf-states/
