844608082	20190512	201905	2019	2019.3616	MED	MEDIA						MED			USA	UNITED STATES	USA								0	138	138	13	3	-7.0	11	10	11	-7.50354257701822	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20190512	https://uk.reuters.com/article/uk-usa-iran-rouhani/irans-rouhani-calls-for-unity-to-face-unprecedented-u-s-pressure-idUKKCN1SH0MY
844608086	20190512	201905	2019	2019.3616	MED	MEDIA						MED			USA	UNITED STATES	USA								0	160	160	16	4	-4.0	7	6	7	-7.34111454517167	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20190512	https://uk.reuters.com/article/uk-usa-iran-rouhani/irans-rouhani-calls-for-unity-to-face-unprecedented-u-s-pressure-idUKKCN1SH0MY
844662021	20190511	201905	2019	2019.3589	ARE	DUBAI	ARE								IRN	IRAN	IRN								1	138	138	13	3	-7.0	1	1	1	-7.62124711316397	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Iran	IR	IR	32	53	IR	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190512	https://www.stabroeknews.com/2019/news/world/05/12/irans-rouhani-calls-for-unity-to-face-unprecedented-u-s-pressure/
844662022	20190511	201905	2019	2019.3589	ARE	DUBAI	ARE								IRN	IRAN	IRN								1	138	138	13	3	-7.0	1	1	1	-7.62124711316397	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20190512	https://www.stabroeknews.com/2019/news/world/05/12/irans-rouhani-calls-for-unity-to-face-unprecedented-u-s-pressure/
844668561	20190512	201905	2019	2019.3616	ARECOP	UNITED ARAB EMIRATES	ARE					COP			CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	10	2	10	-10.063051702396	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20190512	https://gulfnews.com/uae/crime/dh5000-fine-jail-for-begging-in-uae-1.1557644311500
844668690	20190512	201905	2019	2019.3616	COP	POLICE						COP			CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	3	2	3	-10.063051702396	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20190512	https://gulfnews.com/uae/crime/dh5000-fine-jail-for-begging-in-uae-1.1557644311500
844682150	20190512	201905	2019	2019.3616	GOV	TRANSPORT AUTHORITY						GOV													1	130	130	13	3	-4.4	10	1	10	-2.83400809716599	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	0							4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	25.1723	55.2444	11414110	20190512	https://www.khaleejtimes.com/ramadan-2019/trucks-banned-on-dubai-roads-during-ramadan-timings-issued
844686504	20190512	201905	2019	2019.3616	BUS	MERCHANT SHIP						BUS			IRN	IRANIAN	IRN								1	138	138	13	3	-7.0	10	1	10	-7.01754385964912	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190512	http://www.elderstatement.com/2019/05/us-warns-merchant-ships-of-possible.html
844687368	20190512	201905	2019	2019.3616	USAMED	REUTERS	USA					MED			MIL	NAVY						MIL			1	138	138	13	3	-7.0	2	1	2	-7.01754385964912	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20190512	http://www.elderstatement.com/2019/05/us-warns-merchant-ships-of-possible.html
844696396	20190512	201905	2019	2019.3616	ARE	UNITED ARAB EMIRATES	ARE								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	4	1	4	-9.74358974358975	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20190512	http://www.bhatkallys.com/gulf/dh5000-fine-jail-for-begging-in-uae/
