784673983	20180905	201809	2018	2018.6712	ARE	DUBAI	ARE								BUS	INVESTOR						BUS			1	139	139	13	3	-7.0	40	2	40	-2.54681279919375	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	20180905	https://www.reuters.com/article/saudi-privatisation-mills/saudi-arabia-sets-nov-30-qualification-deadline-for-flour-mills-sale-idUSL5N1VR3DP
784714065	20180905	201809	2018	2018.6712	ARE	DUBAI	ARE								IRL	LIMERICK	IRL								1	130	130	13	3	-4.4	4	1	4	-2.50525052505251	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180905	https://www.breakingnews.ie/ireland/latest-m50-reopens-after-collision-which-seriously-injured-man-866918.html
784775467	20180905	201809	2018	2018.6712	ARE	UNITED ARAB EMIRATES	ARE																		0	130	130	13	3	-4.4	2	1	2	-4.42655935613682	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							1	Saudi Arabia	SA	SA	25	45	SA	20180905	http://www.arabnews.com/node/1367491/saudi-arabia
