789001121	20180922	201809	2018	2018.7178	MED	TELEVISION						MED			IRN	IRANIAN	IRN								1	130	130	13	3	-4.4	5	1	5	-9.09090909090909	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180922	http://www.swissinfo.ch/eng/up-to-nine-military-men-killed-in-attack-on-iran-military-parade---isna/44417930
789012164	20180922	201809	2018	2018.7178	JUD	PROSECUTOR						JUD			PHL	FILIPINA	PHL								0	130	130	13	3	-4.4	10	1	10	-4.49438202247191	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180922	https://gulfnews.com/news/uae/courts/man-accused-of-filming-women-flatmates-in-shower-1.2281142
789031038	20180922	201809	2018	2018.7178	ARE	DUBAI	ARE								COP	SECURITY FORCE						COP			1	138	138	13	3	-7.0	115	6	115	-3.68634653949636	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	20180922	http://news.trust.org/item/20180922123313-kdnll
789033315	20180922	201809	2018	2018.7178	IRN	IRAN	IRN								COP	SECURITY FORCE						COP			1	138	138	13	3	-7.0	48	4	48	-4.42597620624534	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	20180922	https://af.reuters.com/article/energyOilNews/idAFD5N1W400P
789033316	20180922	201809	2018	2018.7178	IRN	IRAN	IRN								COP	SECURITY FORCE						COP			1	138	138	13	3	-7.0	12	2	12	-4.3459760693102	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Ahvaz, Khuzestan, Iran	IR	IR15	31.3203	48.6693	-3052107	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180922	https://af.reuters.com/article/energyOilNews/idAFD5N1W400P
789033317	20180922	201809	2018	2018.7178	IRN	IRAN	IRN								COP	SECURITY FORCE						COP			1	138	138	13	3	-7.0	40	4	40	-4.42597620624534	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180922	https://af.reuters.com/article/energyOilNews/idAFD5N1W400P
789041310	20180922	201809	2018	2018.7178	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	130	130	13	3	-4.4	3	1	3	-6.44329896907216	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20180922	http://www.angop.ao/angola/en_us/noticias/internacional/2018/8/38/China-says-has-right-interfere-Russia-military-cooperation,5b09a5fe-5707-4bfb-a239-4bea3c35bc11.html
