796731343	20181023	201810	2018	2018.8027	SPY	INTELLIGENCE						SPY													1	130	130	13	3	-4.4	2	1	2	-2.04918032786885	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181023	https://www.thenational.ae/uae/health/artificial-intelligence-to-be-used-in-urgent-fight-against-tuberculosis-says-uae-minister-1.783316
796731344	20181023	201810	2018	2018.8027	SPY	INTELLIGENCE						SPY													1	130	130	13	3	-4.4	3	1	3	-2.04918032786885	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	0							4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	20181023	https://www.thenational.ae/uae/health/artificial-intelligence-to-be-used-in-urgent-fight-against-tuberculosis-says-uae-minister-1.783316
796731346	20181023	201810	2018	2018.8027	SPY	INTELLIGENCE						SPY			GOV	MINIST						GOV			1	130	130	13	3	-4.4	2	1	2	-2.04918032786885	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181023	https://www.thenational.ae/uae/health/artificial-intelligence-to-be-used-in-urgent-fight-against-tuberculosis-says-uae-minister-1.783316
796731347	20181023	201810	2018	2018.8027	SPY	INTELLIGENCE						SPY			GOV	MINIST						GOV			1	130	130	13	3	-4.4	3	1	3	-2.04918032786885	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	25.2501	55.303	11412391	20181023	https://www.thenational.ae/uae/health/artificial-intelligence-to-be-used-in-urgent-fight-against-tuberculosis-says-uae-minister-1.783316
796752731	20181023	201810	2018	2018.8027											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	10	1	10	-0.68965517241379	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181023	http://tag911.ae/gcc-businesses-warned-about-high-cost-of-data-breaches/
796755520	20181023	201810	2018	2018.8027											ARE	DUBAI	ARE								1	130	130	13	3	-4.4	10	1	10	-2.94117647058824	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181023	https://www.zawya.com/mena/en/story/DP_Worlds_Dubai_shipping_container_volumes_fall_67_in_third_quarter-TR20181023nL8N1X31KKX1/
796920752	20181023	201810	2018	2018.8027	HLH	DOCTOR						HLH													1	130	130	13	3	-4.4	4	1	4	3.48027842227378	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20181023	https://www.graziame.com/style/beauty/are-stem-cell-treatments-the-future-of-anti-ageing-in-the-middle-east
