850888965	20190608	201906	2019	2019.4329	IRN	IRAN	IRN																		1	130	130	13	3	-4.4	1	1	1	-6.55737704918032	1	United Arab Emirates	AE	AE	24	54	AE	0							4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190608	https://www.express.co.uk/news/world/1137867/Iran-news-world-war-3-Trump-US-tension-tehran-hassan-rouhani-nuclear-weapon
850947173	20190608	201906	2019	2019.4329	LBY	LIBYA	LBY								UIS	THE INTERNATIONAL COMMUNITY						UIS			0	130	130	13	3	-4.4	1	1	1	-7.58377425044091	1	United Arab Emirates	AE	AE	24	54	AE	4	Tripoli, Tarabulus, Libya	LY	LY61	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	32.8925	13.18	-3178767	20190608	https://menafn.com/1098620780/Key-dates-in-twomonth-battle-for-Libyan-capital
850954928	20190608	201906	2019	2019.4329	BUS	AIRWAY						BUS			GOV	MINISTRY						GOV			1	160	160	16	4	-4.0	4	1	4	-3.24074074074074	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190608	https://www.sentinelassam.com/news/private-airlines-to-get-jets-unused-rights-soon/
850955360	20190608	201906	2019	2019.4329	IND	NEW DELHI	IND								BUS	AIRWAY						BUS			1	160	160	16	4	-4.0	6	1	6	-3.24074074074074	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190608	https://www.sentinelassam.com/news/private-airlines-to-get-jets-unused-rights-soon/
850966251	20190608	201906	2019	2019.4329	ARE	DUBAI	ARE								SDN	SUDANESE	SDN								1	160	160	16	4	-4.0	13	1	8	-3.89105058365758	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	20190608	https://www.khaleejtimes.com/nation/dubai/dubai-residents-offer-shelter-to-travellers-affected-by-sudan-unrest
850966252	20190608	201906	2019	2019.4329	ARE	DUBAI	ARE								SDN	SUDAN	SDN								1	160	160	16	4	-4.0	4	1	4	-3.89105058365758	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Khartoum, Al Khartum, Sudan	SU	SU29	15.5881	32.5342	-1987	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190608	https://www.khaleejtimes.com/nation/dubai/dubai-residents-offer-shelter-to-travellers-affected-by-sudan-unrest
