871572267	20190910	201909	2019	2019.6849	ARE	DUBAI	ARE								BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	296	74	296	-6.16307552857019	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.phoenixherald.com/news/262356573/school-bus-in-collision-with-water-tanker-in-dubai
871572269	20190910	201909	2019	2019.6849	ARECOP	DUBAI	ARE					COP			BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	444	74	444	-6.16307552857019	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.phoenixherald.com/news/262356573/school-bus-in-collision-with-water-tanker-in-dubai
871693568	20190910	201909	2019	2019.6849	IND	DELHI	IND								SIK	SIKH				SIK					1	160	160	16	4	-4.0	4	1	4	-2.63157894736843	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.indiatoday.in/india/story/sikh-man-denied-entry-at-delhi-s-posh-restaurant-over-religious-attire-1597609-2019-09-10
871694000	20190910	201909	2019	2019.6849	REL	RELIGION									SIK	SIKH				SIK					1	160	160	16	4	-4.0	4	1	4	-2.63157894736843	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.indiatoday.in/india/story/sikh-man-denied-entry-at-delhi-s-posh-restaurant-over-religious-attire-1597609-2019-09-10
871790436	20190910	201909	2019	2019.6849	ARE	DUBAI	ARE								GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	10	1	10	1.17647058823529	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.euronews.com/2019/09/10/animal-conservation-a-government-priority-says-united-arab-emirates
871810180	20190910	201909	2019	2019.6849	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			1	163	163	16	4	-8.0	10	1	10	-4.50819672131148	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190910	https://www.dailymaverick.co.za/article/2019-09-10-boltons-departure-shows-failure-of-u-s-maximum-pressure-against-iran-rouhani-adviser/
