847731464	20190525	201905	2019	2019.3973	USAGOV	UNITED STATES	USA					GOV			IRN	IRAN	IRN								1	130	130	13	3	-4.4	1	1	1	-4.00372439478585	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190525	https://www.ctpost.com/news/world/article/Iran-s-foreign-minister-in-Pakistan-amid-tensions-13888405.php
847738226	20190525	201905	2019	2019.3973	LEG	SENATOR						LEG			ARE	UNITED ARAB EMIRATES	ARE								0	163	163	16	4	-8.0	2	1	2	-4.73145780051151	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	1	United Arab Emirates	AE	AE	24	54	AE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	20190525	https://www.dailymail.co.uk/wires/afp/article-7068129/Trump-bypass-Congress-sell-arms-Saudi-UAE-senator.html
847748832	20190525	201905	2019	2019.3973	ARE	UNITED ARAB EMIRATES	ARE								COP	POLICE						COP			1	130	130	13	3	-4.4	2	1	2	-1.34228187919463	4	Wajir, North-Eastern, Kenya	KE	KE06	1.7471	40.0573	-2264414	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Wajir, North-Eastern, Kenya	KE	KE06	1.7471	40.0573	-2264414	20190525	https://www.the-star.co.ke/news/2019-05-25-fake-gold-raila-says-he-blew-the-whistle/
847750444	20190525	201905	2019	2019.3973	AREGOV	UNITED ARAB EMIRATES	ARE					GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-3.27380952380953	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20190525	https://www.sbs.com.au/news/us-deploys-1-500-troops-to-the-middle-east-bypasses-congress-on-saudi-arms-deal
847750787	20190525	201905	2019	2019.3973	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-3.27380952380953	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20190525	https://www.sbs.com.au/news/us-deploys-1-500-troops-to-the-middle-east-bypasses-congress-on-saudi-arms-deal
847752721	20190525	201905	2019	2019.3973	LEG	SENATOR						LEG			ARE	UNITED ARAB EMIRATES	ARE								1	163	163	16	4	-8.0	6	2	6	-4.00802944128471	1	Yemen	YM	YM	15.5	47.5	YM	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	20190525	https://www.thenews.com.pk/print/476012-trump-to-bypass-congress-to-sell-arms-to-s-arabia-uae-senator
847761097	20190525	201905	2019	2019.3973	BUS	BANK						BUS													1	130	130	13	3	-4.4	18	3	18	0.55401662049862	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190525	https://www.thisislancashire.co.uk/news/17664334.rising-interest-in-oriental-oud-perfume/
847765634	20190525	201905	2019	2019.3973	GOV	ADMINISTRATION						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	2	1	2	-3.74331550802139	1	United States	US	US	39.828175	-98.5795	US	1	United Arab Emirates	AE	AE	24	54	AE	1	Saudi Arabia	SA	SA	25	45	SA	20190525	https://www.presstv.com/Detail/2019/05/25/596841/US-Saudi-Arabia-Arms-Sales
847773594	20190525	201905	2019	2019.3973	BUS	TANKER						BUS			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	3	1	3	-4.79704797047971	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Saudi Arabia	SA	SA	25	45	SA	20190525	https://www.dailymail.co.uk/wires/ap/article-7022029/The-Latest-Saudi-says-2-oil-tankers-damaged-sabotage.html
847773595	20190525	201905	2019	2019.3973	BUS	TANKER						BUS			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	-4.79704797047971	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Saudi Arabia	SA	SA	25	45	SA	20190525	https://www.dailymail.co.uk/wires/ap/article-7022029/The-Latest-Saudi-says-2-oil-tankers-damaged-sabotage.html
